Size 10,Size 20,Size 30,Size 40,Size 50,Size 60,Size 70,Size 80,Size 90,Size 100,Size 110,Size 120,Size 130,Size 140,Size 150,Size 160,Size 170,Size 180,Size 190,Size 200,Size 210,Size 220,Size 230,Size 240,Size 250,Size 260,Size 270,Size 280,Size 290,Size 300,Size 310,Size 320,Size 330,Size 340,Size 350,Size 360,Size 370,Size 380,Size 390,Size 400,Size 410,Size 420,Size 430,Size 440,Size 450,Size 460,Size 470,Size 480,Size 490,Size 500,Size 510,Size 520,Size 530,Size 540,Size 550,Size 560,Size 570,Size 580,Size 590,Size 600,Size 610,Size 620,Size 630,Size 640,Size 650,Size 660,Size 670,Size 680,Size 690,Size 700,Size 710,Size 720,Size 730,Size 740,Size 750,Size 760,Size 770,Size 780,Size 790,Size 800,Size 810,Size 820,Size 830,Size 840,Size 850,Size 860,Size 870,Size 880,Size 890,Size 900,Size 910,Size 920,Size 930,Size 940,Size 950,Size 960,Size 970,Size 980,Size 990,Size 1000
900,2100,3300,4700,6500,10900,10400,15000,21000,15300,17300,24200,24900,21900,31300,27300,33300,39700,32700,34900,46600,39700,41300,43900,45900,47700,50100,65900,54700,56400,58200,87500,78300,73700,68800,71400,79700,86600,92700,109100,150400,96100,169200,160300,93600,106100,96400,99400,119200,129500,107100,123600,115100,164000,116800,126500,132700,154100,131900,162000,133900,124700,169800,139300,177400,181000,163100,172200,175100,191700,160600,159800,204000,206100,209200,172100,216400,174500,186900,188000,181200,348100,189300,310800,247200,245300,240600,258900,187000,221700,236500,224300,240800,271900,300700,303500,236700,240600,225600,239400
700,1600,3300,4200,6100,10500,10000,14400,20500,15100,16900,23700,24000,21600,31000,26800,34800,37900,32400,34700,45300,39100,41700,43100,45100,47100,50500,64900,57700,56200,58200,61200,78100,73800,68300,69700,94200,91500,76300,100200,125100,94200,158300,136700,92800,105300,97900,99300,89800,128900,106400,144600,138800,107700,115800,117300,132300,153000,138400,160100,130800,132400,182500,139500,158100,165000,170100,167000,188500,164500,152600,159400,196400,196400,189300,171900,212500,186700,191600,187400,182200,262900,193600,271400,241800,242300,198200,192600,188900,186500,238200,222100,215000,269600,327900,207600,262500,246200,212300,214300
800,1800,3000,4100,5900,10700,9500,14700,19100,13000,16900,23000,24100,21300,27700,26000,31500,35600,35000,34200,45100,42500,40800,43100,44800,46800,49600,64700,73300,55800,52800,61300,78100,82200,67900,70100,78000,107300,94200,79000,103300,79500,190200,136300,92700,100200,104700,93000,101700,127200,106600,125200,136200,112800,116200,118200,127300,165700,126300,160000,131100,132700,169900,138200,141300,189500,182200,147600,187800,183500,157000,158000,163400,164600,151300,150700,214200,179300,157700,180100,182700,299000,188600,230500,241300,241800,251400,184500,202900,206400,266400,217300,215000,270000,346400,221500,281000,240500,218500,233700
600,1700,3200,4000,6400,10700,9200,14700,19200,14800,19800,23300,23600,20900,22200,26400,35000,37800,32900,34400,45800,48200,40100,42800,45300,66900,55600,64700,74700,56300,58200,61300,88700,80900,68300,70100,77600,97900,120400,78700,101800,79600,129600,134000,93600,94400,97700,130100,100600,126700,110400,115100,138000,113500,115400,119200,125200,129500,114900,139000,132800,132400,168700,138300,140100,174500,188700,147400,187300,137800,165300,159300,163400,162800,184800,151000,207000,167400,177200,180000,190700,252400,186800,352600,239900,242900,212100,185100,192200,229200,225700,228900,227700,261800,312100,233100,247300,230600,224600,226100
700,1600,3100,4300,5900,11000,14400,14200,17300,14700,15100,22700,33800,21000,23700,26200,34800,39900,32600,34400,45400,47100,40800,42700,49300,59400,49600,64200,69400,56300,57900,70600,78700,82900,68100,70700,77700,95500,72900,84500,122400,79500,146500,135500,96400,95000,97200,116100,103700,134200,96600,109000,138200,112300,115500,117800,120400,121900,125000,137900,130900,131900,161200,137200,125400,143100,208500,147800,177700,152900,156700,160600,162500,163500,160600,150100,183300,174400,180700,179500,181800,247400,186600,211200,223500,195100,197900,199900,211800,190600,208700,212900,230900,210000,246900,222200,254400,228700,262300,233500
700,1900,3000,4200,5800,10900,9400,15000,16700,14800,16400,22900,20800,21000,27700,26000,41600,40100,32500,34000,45700,48600,39800,43100,40400,59000,49300,64300,64400,55300,175800,60500,78800,72300,69000,70500,77400,100500,78900,78600,122900,79500,229400,135300,92200,94300,115300,131500,100400,94500,106100,106900,137600,112000,114000,117900,120600,121900,124800,125000,130900,135900,132100,136700,138100,159900,162700,146400,149700,152400,139000,158500,161600,174200,165800,216100,169700,176600,172400,190200,181500,257200,186500,227800,197000,186700,172300,199100,217600,182700,219300,211600,214600,209800,314000,221100,210600,226300,229800,232000
700,1700,3100,4300,6100,10600,9500,15300,17200,14900,16100,23000,20500,21100,24500,26600,37300,34500,32000,34200,45400,48200,47800,43400,45000,58600,49200,64200,59900,54500,58200,61700,78400,65500,67100,69500,77000,101500,77300,78400,120900,79400,212300,136300,84300,90500,98200,93200,99200,102900,105900,108000,136600,111600,114900,123200,120100,122600,124800,128400,130700,131100,131500,134200,138800,186400,149800,147400,150200,152300,138200,158400,160900,146600,201700,198500,170800,154600,176300,177800,171000,213900,161700,263400,177400,203000,192300,187900,192400,204700,197200,210500,215100,209700,308800,197000,223600,230200,231000,233100
600,1900,3000,4100,6100,11100,9000,14900,11500,14600,17000,22500,20100,20400,31400,26500,34200,33700,32400,34300,45900,47800,41100,42600,44500,59300,48700,67500,66900,55700,57700,61600,77800,65900,67300,66900,77700,102200,77100,77600,122500,79200,245000,137500,92600,93900,96700,99900,99600,126700,105300,99400,111600,111900,115600,108700,119900,123700,134800,128300,118500,132400,124800,135500,139200,135800,146200,147600,149700,155100,155900,156500,159900,166600,162500,165200,155100,184700,179400,166700,184000,181900,170000,265100,189300,183100,193200,197500,185500,205300,210600,204000,220200,200400,296300,223100,222800,226100,221500,235000
700,1800,3000,4100,6000,11000,23000,15500,11500,14400,15900,22800,20100,20700,33100,26100,34300,39600,32500,33600,45600,42300,40800,42500,44400,59700,49100,75400,67600,51000,58200,60300,77700,65300,66700,69800,78200,105200,77100,80800,122300,78700,124300,136500,90600,93700,95900,97900,99600,124200,106300,106900,110700,112500,114600,117500,120200,122700,124000,128300,155900,132200,128700,143300,133300,128200,145200,134000,149600,156500,157100,157000,158800,160200,162500,165200,173300,151300,173200,180000,168100,214500,185900,258400,188200,195000,192100,196300,202200,209300,209400,206000,221200,218500,299500,204300,220700,231300,232300,232900
600,1800,2600,4100,5900,10800,13600,14900,11600,14700,16500,23200,20300,20700,33200,26200,34200,39100,32300,33600,44400,47600,40900,42900,44400,58600,49100,57800,66600,65700,58800,68200,71800,65200,74900,70400,76900,103000,102800,78300,113800,78800,173300,136100,91500,92600,96900,98200,100000,114000,105200,107100,110800,122400,114700,117500,121000,122200,123900,120400,152000,129600,130100,134800,135800,143900,137500,144500,149400,136200,160400,153800,157200,159600,158500,163800,170700,174500,176700,178500,249900,189900,185000,244200,186000,192500,193600,198000,201900,186400,251900,209900,225400,214400,315800,221400,253200,209400,229000,263600
600,1800,4000,3900,6000,10900,9000,15300,11400,14800,16300,22400,20300,21200,34000,25000,33900,37500,32200,34100,45500,47500,40600,42600,44300,58900,49000,51900,66600,62500,58100,71000,62600,65000,63000,69900,71000,95000,78700,78000,119800,112900,223600,135500,91000,93600,91600,97800,99100,101900,97200,106300,109400,112000,114900,116800,179200,124900,124100,127400,131300,119800,134200,134800,135800,144400,145300,144300,177900,151600,156300,155600,157600,158300,162600,171800,170500,174500,160900,178400,227300,204800,182800,3.60E+06,191500,193200,181200,196900,212800,206100,203400,181200,213600,203600,272800,190900,288700,228400,330600,239900
700,1800,3900,4000,5700,10900,8500,14900,11800,15600,16500,22700,19800,20700,33900,26300,34100,39700,32200,35200,45000,48200,40700,42300,44000,59100,49100,52400,66600,55800,58200,60300,62600,65100,69100,69900,75300,81200,76800,74400,122600,125100,110900,135500,91100,93300,98400,96800,93800,103300,106200,107000,96200,120400,115200,116800,150200,122000,124700,124900,130800,128800,119700,143500,136500,143100,144700,143800,146800,151000,183900,145500,158500,159700,161000,168300,172000,174100,193000,188400,181600,233500,182600,524200,191500,193100,193300,189700,201900,177400,221200,210900,213700,213300,273900,216600,290200,231800,207400,244100
700,1700,4300,4100,6000,11100,8300,15200,12400,14500,16600,22600,20100,20900,33700,25900,33800,39200,32300,34000,45000,47400,40400,42600,44400,58400,49400,51800,72800,56200,57500,59500,61700,64800,83900,69800,70500,71300,73000,77600,129300,120100,125100,127400,91700,96900,119200,97800,99400,102100,104800,119400,109300,114400,114700,116600,137200,120000,121300,132000,113400,129900,131100,144100,135900,158600,153500,143600,147600,139500,182100,155200,158800,159400,160700,149400,169900,173000,183600,178200,181000,263100,267900,447700,191900,220800,263000,181500,201700,200300,213500,192900,213500,233500,275300,199000,300000,226900,269100,233100
500,1700,3900,4000,5700,9800,8500,15200,12400,14700,16000,22700,20300,21100,34400,25900,38100,39400,32100,34400,45400,47400,40800,41900,44700,58700,48800,51800,67000,54700,57900,60300,61700,64800,67900,69600,94900,71900,77300,78500,126700,105800,199700,136000,91000,100800,95900,89100,99700,102000,103800,109200,108500,109900,101100,117300,118400,120500,122400,124800,114600,131100,131200,137200,136700,151200,144300,144000,132300,145400,199200,157200,158000,164300,161200,168500,169200,177200,176300,178600,181100,193000,217900,336200,191000,170600,216300,197500,200000,197800,225600,207000,225900,196300,291200,217700,305100,216500,220000,238300
700,1800,3600,4000,6300,9900,8200,15500,12700,14600,20600,22000,20100,31900,34200,25400,28100,44600,31700,34500,45300,47600,40500,42600,44200,59100,49200,51700,72400,55600,58100,60700,61800,64500,67900,70200,70700,81100,67400,79000,124500,98000,110400,139100,91100,94900,98500,97300,100100,101600,104500,108400,110100,118600,112400,123200,118500,121300,121900,126500,129300,130600,124700,135900,136000,183800,142600,126300,147000,151500,158900,135200,148900,161400,157800,168000,165400,174200,155500,179200,167500,190400,229000,275900,197700,226500,182300,196400,202600,201500,208000,204400,212500,219500,291100,216900,239400,253100,232000,229900
700,1600,3500,4000,6100,11100,9200,55500,12800,14700,19700,22900,20000,22200,32800,25400,27800,38500,31900,34800,45100,47100,40200,42300,44700,58000,49000,51100,66300,71700,58000,65300,62200,65500,67500,69500,70800,77200,86900,77800,126100,109200,109700,134500,95900,95400,96200,101200,99500,101500,106100,108400,109600,154300,112200,118800,119000,167100,126100,125200,147700,126900,132400,141300,135500,129200,142600,136700,147100,151300,158200,157200,160500,161600,142500,167600,177400,173600,174200,161900,178900,210600,230300,783900,186300,259300,198000,195800,180600,202000,206800,205400,212100,213700,264500,218800,224900,301000,214600,231600
600,1600,3500,4000,5900,11000,9200,33200,12800,43600,15500,22000,20300,22400,34300,26200,27800,37600,31800,34200,56800,47100,36200,42100,44300,55500,48400,51100,71000,55700,57700,59900,62400,64700,67100,69600,71300,73900,89300,78700,126800,80000,118100,136900,92100,94200,96700,97300,99400,102300,110400,107000,111700,122300,104200,117900,118500,121200,122000,126200,127700,130200,160100,131400,122500,128700,142400,143600,147000,150800,157100,155400,171300,162500,161500,176200,210900,172500,172500,180400,179600,221000,225300,505700,188300,216100,216700,194300,199600,178300,206800,204500,211700,197200,340600,217800,225800,252300,239100,209100
600,1500,3600,4500,6200,11200,9200,13400,12500,15300,14600,22700,20400,22600,35200,25800,27300,38200,32000,34000,42200,55800,40100,42200,44200,58200,48900,51300,66700,55200,57600,59700,126700,64800,67400,69100,71400,74600,77000,78000,141800,82400,180600,134200,91600,86200,95200,97600,99500,102100,119600,107600,109300,130000,112400,119900,127100,140400,123800,114800,128000,129700,166200,136600,119500,143200,132900,144000,137500,149900,157600,157600,160000,161800,160800,166700,212100,172600,173700,176200,180400,262100,182600,1.05E+06,187900,193900,192400,216700,200700,202700,212400,198400,211400,219600,310500,219000,229400,207000,228900,230600
600,1600,3800,4500,5900,10700,9500,13100,12900,14800,14800,20900,20300,22400,35300,31600,27500,35400,28700,34000,45600,39000,40800,42100,44200,58500,48800,51200,66400,93900,57200,64600,74400,64200,66200,70000,70700,74500,80000,78900,126700,85600,99400,136100,92300,96400,96000,97300,99600,101500,105200,107300,110600,109800,111800,105800,121900,138500,142000,126900,115900,129200,145200,135700,136600,147500,128500,143600,146600,149200,156800,154600,159000,162600,160700,166400,210800,176500,180900,179300,179500,255500,183000,833200,176000,187000,192900,192500,198700,200000,217000,206200,199800,228200,273000,204000,194800,226200,231000,221200
500,1600,3800,4400,6100,10600,9200,13400,12900,14900,15000,21000,20200,22200,34300,23600,27900,37200,31800,34200,45600,37900,39900,42200,44000,66200,45600,51200,66800,55100,56700,53200,63700,59900,67000,69400,71400,74200,85200,78100,124200,87800,109800,128000,90800,92000,97700,107800,100500,101100,104200,107500,109200,101100,111700,118500,121900,122500,130000,126100,127600,130200,170500,135900,137200,142100,154200,144100,145900,148700,156400,154500,159500,160000,162000,168500,213900,174800,171300,180000,181300,214300,168800,362200,188200,175700,192700,200700,203000,202700,200900,189300,212300,217600,275100,217700,222500,234300,231100,552000
600,1700,3800,4400,5800,11100,9800,14600,12800,14900,15200,16900,20200,22000,35200,26400,28200,32200,32300,34000,40000,38200,40300,42100,43600,50100,49200,55200,66400,55100,57900,59700,62400,65300,67000,69200,70900,74700,76700,77800,126100,89400,111600,132900,91400,102400,95500,116000,93100,101400,104800,94000,100400,101500,111400,117000,120700,106700,140800,116300,128100,131100,144000,128100,136100,141900,134400,143600,147400,133500,155100,155700,208400,144500,162500,164900,184800,173700,174400,179800,173000,204900,186000,490700,191400,193900,193700,199800,201100,205600,207800,206600,202500,197000,303900,216700,199000,201600,229000,736400
500,1600,3700,4400,5800,11300,9600,14900,12600,14800,16400,18200,20000,21800,33400,26100,27600,31600,31500,34400,36400,38600,35600,42000,44200,46600,49100,50800,57000,54900,60800,59900,62100,63700,66600,78400,71500,73800,104300,78300,127100,84900,249900,135300,91200,137300,84400,96800,99800,101100,108500,106800,138100,110400,113600,116300,107400,120100,110300,125400,129500,129900,140200,137900,136400,141300,137100,137400,146400,131800,213500,157100,148200,158500,149800,167900,167300,173800,167200,164900,179700,179000,193100,350400,193700,193300,192200,197700,175200,180000,206000,209200,211100,214100,259300,219700,232700,211600,211000,520300
600,1600,3700,4500,6000,11000,9300,15200,12700,14700,16500,17900,20000,21600,33500,25400,27900,31800,29800,34500,36200,38900,40100,50100,44400,46700,45700,51400,51800,55500,57300,61200,74100,64900,66500,69700,71900,73800,77400,78500,124500,83600,109600,138800,91500,117000,96000,108900,96500,89800,96300,106800,100900,111800,112300,110800,112000,119300,136300,126000,127800,134000,141900,139800,137000,155300,142400,139500,146500,149000,247000,140800,179100,159400,161100,166700,167300,231300,173800,166200,179000,206500,174000,398800,200900,232200,177500,200200,174600,207400,189600,292900,212100,214800,253600,239600,225000,206100,211100,395400
600,1600,3800,4300,5900,11000,9400,15400,12800,14900,16300,18000,20000,22200,33500,26400,27600,31600,32000,33700,36100,38100,39900,44500,44300,46700,51300,51000,53800,54200,57600,68200,61700,64400,66800,70700,70900,74100,76700,78200,119400,85100,109600,135900,90800,118500,104600,100900,99800,101200,103900,108500,108800,112400,113100,124400,120200,119000,122400,125000,120800,128700,134900,136700,124900,159700,142800,143100,146100,149900,213900,169900,158700,159300,162600,168900,168200,188000,173500,178100,180100,165800,223500,280200,192200,195200,192600,198700,199200,215600,193700,201800,191200,212600,240900,225500,222600,224800,205000,331000
600,1700,3700,4400,5900,11100,9300,14300,12800,14600,16500,18400,20400,21900,33700,26300,27700,30100,32300,33800,36200,38200,40600,44500,43900,50100,49200,51700,53900,55400,57700,60400,61000,64300,66600,70400,75600,73300,80000,71900,123100,84600,472800,135800,91000,107300,97400,108900,100500,100600,105000,107600,105100,111300,113400,135300,120600,119700,121600,125500,128200,114900,135200,136200,136300,159200,142000,143700,137100,149800,213700,175500,157400,157200,161800,166100,153900,239700,174400,178700,179300,185500,191100,293500,174200,193600,192100,199200,173400,203000,218500,211200,211600,216100,322900,214600,223000,227200,227800,368000
600,1600,3900,4400,5800,10700,9300,14200,12800,14700,16500,27200,20200,21800,34300,26300,27300,29800,32000,33800,36500,38100,39900,43800,44200,55000,48800,60800,53800,82200,57500,61100,61800,64500,66600,70000,71100,74500,73900,77800,109500,85000,166600,136300,90900,83600,95000,96900,98900,101500,104200,107100,99900,112400,106700,116900,107700,119700,121700,125800,127800,135000,127800,135700,136600,131000,142900,142400,147200,149700,224400,188500,158000,159200,161600,166600,190400,171700,173300,178100,187500,185900,186200,705600,191900,178300,182100,198900,184400,204400,248600,181700,210900,206600,251300,336200,222100,210300,238900,317800
600,1700,3900,4400,6100,11400,9400,14800,12600,14400,16400,19200,19900,22000,45900,26400,27900,29900,31800,34200,36800,38900,40600,43900,51500,64800,49100,51600,53500,54800,52400,63600,61800,65100,66700,69600,94300,74600,76300,84300,122700,84400,144000,136100,95400,134700,97800,100700,99600,103900,105000,107600,109000,115300,112900,115500,129600,123400,121600,125600,126700,153000,135200,137700,138000,142000,146600,140100,127500,153200,150500,160700,179700,181000,161500,165900,195800,239000,173200,179900,240600,172300,183200,1.61E+06,178000,192500,193200,206000,184300,204000,259200,221400,211400,214100,250300,302900,208500,210900,210500,1.55E+06
500,1500,3900,4400,5900,12500,9200,15000,13400,14800,16500,18500,20200,22000,29500,25900,27800,30000,31600,72700,36700,38700,40600,44900,46100,57700,48500,51800,58400,54100,57500,61600,62200,64800,73400,69100,71600,74000,76600,78100,122300,78100,226400,138100,90500,96800,95300,94000,99300,101700,105100,107000,110600,111300,112900,154700,119700,120700,122100,125600,136600,127600,135200,135300,136600,142800,141200,144100,148800,134400,137800,142800,159800,188000,152900,157400,216700,214200,159500,179000,232900,214900,221300,304700,188900,192400,193600,225600,199200,202500,217100,213000,195200,233600,237700,235200,223200,248700,284000,370700
600,1700,4200,4700,5700,12600,9500,11300,12800,14500,16100,18300,20200,21700,29600,25900,27600,31500,31800,34000,37000,37500,40300,43600,44800,51800,48800,51000,53300,55000,70200,71400,61700,64100,66500,68700,71600,73900,76700,78400,119600,84900,217800,135600,92500,99500,96500,97300,98700,100500,104500,106600,109200,114700,112000,121600,118600,120900,124100,260700,117800,147300,133700,134900,136200,132700,141800,131000,147700,157700,137400,156300,160500,232800,152000,169100,215600,302700,171100,244100,221300,277900,213600,1.03E+06,261500,189500,193400,251700,197900,196700,208000,213100,212200,238300,220700,220800,224200,236900,243900,315900
600,1700,4300,4500,5700,10700,9400,10900,12700,14600,16400,18500,20000,22100,30200,26300,27600,30200,31800,30000,36100,38200,40400,44000,45300,49400,49100,50600,48400,55000,57500,70100,61400,64500,59300,69200,71100,73900,77100,81900,118500,84100,115300,138900,104900,135700,90100,97000,98800,101300,104600,106600,95600,97700,112000,119300,118600,120400,124800,166700,133100,129000,134200,148500,136600,152600,142100,145900,138100,160100,155900,156500,161200,197000,161700,165700,227600,183200,160100,203200,244000,436600,242700,530600,198700,207000,193200,250700,200300,207100,207900,214000,211400,278300,239900,230500,215900,204400,231200,230700
500,1600,4400,4600,5900,10800,9500,10800,12600,14500,16100,18400,20100,21400,30000,26000,28300,29900,31900,33500,36800,38000,47200,43400,49800,46800,49100,50800,53000,54900,57000,82300,61100,64900,67000,69500,71500,73800,79600,70600,119400,84400,161400,136400,105700,105900,95500,96700,98800,101000,92200,108100,100500,111100,113000,122900,118700,120900,125100,188800,152700,123000,133700,136300,125300,151700,141200,130300,146600,175800,157500,171500,160800,181700,160800,150900,212100,164500,161000,168000,193100,295500,233600,3.43E+06,198900,207500,212600,246200,243500,186100,181200,185700,199300,248400,221500,194600,220000,204800,229400,233100
600,1500,3100,4400,6100,11100,9500,10800,12700,14400,16000,18400,20100,21800,29400,25900,27700,29400,31600,31700,35700,34900,40100,43700,49000,52700,48600,51600,53100,55300,57600,73100,61500,64100,66500,69100,71000,74300,78100,76400,116800,96800,102800,136500,118300,97100,88800,97200,98500,101300,104100,106000,108600,110800,112300,115300,117900,120800,116800,187500,121200,130100,134000,134900,162300,142800,141600,146000,138300,170400,155700,156600,159100,179300,160100,167800,174400,174100,150500,186300,226000,247400,214400,380000,196000,192200,245100,228100,253200,207800,204100,206700,215500,202700,219400,220800,222900,198700,206000,234300
700,1600,3100,4600,6000,10800,9500,10800,12800,14500,16300,18500,20300,21900,30100,26000,27900,29800,31900,33900,35800,38100,40100,43700,44800,64100,48500,50900,53000,54900,51400,85900,69000,64000,67000,69500,71100,64300,77500,93100,141100,165400,117200,137400,115600,92100,88400,100800,98800,101100,99200,108600,108900,110500,113600,115500,119100,120800,123800,189500,134000,129700,133800,135400,136600,142600,141700,144100,146500,151500,162200,157200,175500,163800,162600,177600,170100,171100,172300,166000,210900,229400,172800,390900,191600,192300,242200,197900,253200,196300,222300,214600,206000,186700,246900,220500,222900,226200,229100,228700
600,1600,2900,4500,5900,10600,9200,11100,12800,14600,16200,18000,20400,21600,34000,26200,27800,29900,34900,33900,36300,38200,40400,43800,45100,51700,49200,51400,66100,55400,57300,86100,61400,64600,69300,60600,70800,74200,77700,117100,132300,126300,116900,137300,115500,90100,98300,97300,101200,100900,104300,107700,108500,109400,112500,115100,103300,120100,122900,192800,121600,128900,134800,118300,138700,141100,148200,144600,147400,139500,156500,156900,197300,162000,171400,154700,172000,170400,186600,187500,239600,215900,172400,355000,191400,193800,241500,197900,205200,182400,192400,210300,214600,199200,199400,218700,197200,209400,229200,240500
600,1700,3000,4600,5900,10800,9100,10900,12600,14700,16200,18000,17900,21800,34600,26100,27300,31500,28400,34300,36800,58100,40300,44100,48100,46600,48700,51000,54000,54100,57500,84100,61600,64500,69900,69300,70900,74800,77100,103700,116400,125500,117900,129600,112500,112600,95200,106200,107300,100000,106500,108000,104800,110300,105700,115800,128000,124100,123500,186400,127000,129700,129900,127200,137600,141200,141000,129800,174600,150000,139000,156900,198400,163500,203600,179700,168300,174500,215300,187600,248500,197000,167200,429500,191000,261600,240800,197500,203800,206200,216000,212800,213100,213200,209400,206100,198400,226200,213200,230600
600,1500,3000,4400,5900,10800,9400,11200,13200,14400,16200,18200,18300,21900,32900,25700,27400,31900,30300,33800,36300,33600,40100,44300,49000,47000,49200,50700,54500,55000,57100,83400,61300,64200,67100,73600,92700,77900,77000,111400,100900,124800,365300,136300,85400,135300,95100,89900,98800,112000,105900,108000,108200,123100,113600,115400,118800,167200,107800,249500,127300,128600,120000,134600,136600,158000,140700,143900,183900,149500,156000,156600,197300,161900,204200,165700,187400,173700,214800,210500,243600,186500,184100,1.16E+06,191200,190500,200600,192300,203000,210300,207300,182700,218100,187800,229600,218600,209300,226500,229300,244300
600,1600,3000,4400,6000,10900,9000,10800,12700,14700,16300,18300,20300,22100,33800,26000,27400,29500,32600,33700,34700,38400,39900,39900,52800,46900,48500,51100,53500,55300,57100,86100,54200,65000,66800,69200,70700,74300,76400,94100,113600,123800,113400,138400,86600,133800,97100,88500,99000,102800,104400,107500,116300,110500,113400,116700,117900,112800,123900,189700,129600,128800,133800,128000,136100,137600,141000,163800,185700,150000,156000,162400,197600,161300,205000,153600,212500,173100,215200,199300,255500,182600,185600,259700,191000,194800,193900,192600,202800,203400,206200,198200,274200,227500,221400,219400,192500,227300,228400,366900
500,1600,3100,4600,20500,11200,9400,10800,12500,14400,17200,18000,20100,21800,33300,25900,27100,29200,32500,33900,35800,37900,40300,43100,45100,46500,48900,51900,53200,55900,57500,85600,61600,63900,67700,68700,98100,73100,78800,116600,115200,124600,197200,136400,82800,137000,95200,96800,108700,103200,105900,107200,115100,111600,111300,115700,117600,119600,123400,188300,128300,128700,145000,129300,137100,136000,141500,180700,171400,149800,155300,141500,153800,167100,185200,206600,184800,171500,191800,178700,246900,185100,167900,1.84E+06,190300,192500,193700,198800,202800,202100,206500,210800,252700,279000,293800,197600,220300,229600,230500,466800
600,1600,3200,4400,5800,10700,9000,10900,12500,14300,16500,16400,20100,22100,34200,26000,27700,31500,32100,34400,36100,38100,40500,43600,44000,50400,49400,50600,53700,54500,58700,84900,61700,64000,67000,69000,70600,73800,78200,100200,137600,89700,160500,136500,90100,133200,87300,97100,111900,102400,106200,107700,107200,110300,113300,114500,117600,120400,112700,155800,140100,130300,126200,136500,157000,136400,141600,165300,129300,150900,170300,140200,141000,154700,164100,151500,181000,171700,159500,198300,228100,214000,184000,291700,183500,202500,193800,171900,202100,200500,199200,212200,226300,210900,340400,220100,221100,200100,226300,287400
600,1500,3000,4500,5700,11200,9300,11300,12500,14700,16200,16600,19900,21800,33600,25800,27400,29900,32200,34400,36300,38400,40000,43600,44700,46600,48900,50700,54600,55400,57800,84300,61600,64000,66800,69000,71000,74300,80500,115700,85200,111800,134600,137400,90600,135500,104400,97000,126300,102400,105400,106300,107400,111600,112300,111100,126500,120000,131000,153700,128600,129100,125600,136000,174600,136100,141600,182800,151000,157600,154200,159800,159500,155200,163900,180700,181800,167000,163000,168500,214300,232700,183600,269000,189700,194300,193500,175700,241000,202600,206000,209100,242600,194300,297100,195500,211900,226700,228900,521700
600,1600,3000,4400,5300,10600,9500,10600,12700,14500,16600,16100,29500,21600,33100,26000,27400,31500,32200,34000,36600,37900,40300,44700,43900,46600,48700,50300,53900,50300,57100,84000,62200,63900,66900,68700,69600,74100,74700,116700,77500,86000,111800,137000,90000,133100,94500,97500,126600,102400,105200,103000,107200,111100,112700,115500,117500,120300,123900,131600,129400,129400,125100,136800,172400,183800,155300,173100,153700,152100,155500,158000,160100,207200,164200,174100,174900,173700,172400,181000,217400,260800,185700,340500,184800,193100,195600,197400,300500,190700,208000,211300,187400,196200,337000,219200,226900,225300,227300,375600
500,1500,2900,4400,5400,10900,9100,10900,12700,14700,16200,18100,18000,22000,33200,26000,28000,31600,32400,33800,36200,38300,40400,44600,48500,46100,48900,50800,53800,49300,57600,84100,61500,59500,67100,68700,70100,74200,77100,116500,84300,79300,4.92E+06,137900,82600,129500,118100,97200,129300,102300,108300,106600,107500,110800,106800,115900,118300,119800,124800,131200,129200,131900,124800,135600,172600,153600,159800,182100,148000,152800,155800,158300,159900,204700,163600,151400,152800,173300,172700,179900,211100,279400,165400,243000,166800,192600,194700,198800,252400,203300,208300,210500,246500,212900,343600,219000,222700,227100,231600,338800
600,1600,3000,4400,5300,10900,9000,10800,12700,14000,16100,18200,17800,22000,33600,26300,27900,31100,32100,35600,35300,37700,40300,44200,40500,46800,48700,50800,53200,55000,57200,89800,62200,64400,71500,68600,60400,73400,77000,102300,102000,96500,418200,137600,90700,130300,100900,96200,126200,101800,105700,106300,100500,111100,112600,116300,117600,130800,123900,133100,129200,129400,142700,135600,164000,155700,179200,138700,148800,153000,142200,174900,159400,201800,162700,159100,175900,173200,172600,178900,192700,191200,183800,470500,190800,193400,194900,197500,211600,191600,208900,209800,212100,208400,346900,218800,222900,229000,204200,470500
500,1700,3000,4400,5400,10900,9500,11000,11500,13000,16100,20100,18200,21900,34700,26000,27700,29300,32000,32700,36500,35700,40400,43700,46500,43900,84400,51500,53500,55000,52900,84900,61800,63600,66400,68400,70600,74300,76700,101900,82900,111000,576200,135100,99700,97400,112700,90700,135600,101800,95100,105400,110700,111800,105500,124600,176600,136200,124100,131900,113500,131800,134600,135900,172300,141600,179600,144800,147900,152100,154900,157500,158800,180100,164700,161400,170200,172200,171400,169000,180400,217900,183800,292400,177800,188700,194100,198200,201300,204300,193500,207900,212200,213100,279500,195700,222800,226800,207900,360000
600,1700,2900,4400,5700,11000,8600,10800,11200,12900,16500,21500,17600,21900,34200,25700,27900,29600,31900,34700,36200,38300,39900,44400,39400,46400,93200,54200,53400,55300,57700,85300,62000,64500,67100,68300,70400,73500,77000,125800,83400,107800,268100,121500,90700,93100,113000,96900,117600,95400,105600,105900,95300,106500,99200,115300,151500,123100,122900,131100,129800,128700,133900,143400,122600,141600,179300,145200,148300,151700,155300,158700,143500,160900,164200,160400,173400,171900,156900,167500,178900,207900,185600,229900,191000,191600,194700,197200,202300,203500,208000,191100,221000,213500,335800,218300,224200,213000,217100,1.68E+06
