Size 10,Size 20,Size 30,Size 40,Size 50,Size 60,Size 70,Size 80,Size 90,Size 100,Size 110,Size 120,Size 130,Size 140,Size 150,Size 160,Size 170,Size 180,Size 190,Size 200,Size 210,Size 220,Size 230,Size 240,Size 250,Size 260,Size 270,Size 280,Size 290,Size 300,Size 310,Size 320,Size 330,Size 340,Size 350,Size 360,Size 370,Size 380,Size 390,Size 400,Size 410,Size 420,Size 430,Size 440,Size 450,Size 460,Size 470,Size 480,Size 490,Size 500,Size 510,Size 520,Size 530,Size 540,Size 550,Size 560,Size 570,Size 580,Size 590,Size 600,Size 610,Size 620,Size 630,Size 640,Size 650,Size 660,Size 670,Size 680,Size 690,Size 700,Size 710,Size 720,Size 730,Size 740,Size 750,Size 760,Size 770,Size 780,Size 790,Size 800,Size 810,Size 820,Size 830,Size 840,Size 850,Size 860,Size 870,Size 880,Size 890,Size 900,Size 910,Size 920,Size 930,Size 940,Size 950,Size 960,Size 970,Size 980,Size 990,Size 1000,
159,428,686,1025,1270,1500,1914,2188,2630,2808,3272,3661,3870,4000,4410,4902,5674,5430,5971,6316,7052,7032,7501,7836,8332,8510,9110,9282,10112,10131,10401,11145,10982,12092,13423,13654,12955,13076,13964,14176,15675,14635,15352,15588,15896,16364,16338,17328,17641,18594,18681,18805,19315,19842,22157,20206,21135,21321,21851,22155,22723,23020,23413,23915,23986,24219,24522,25462,26344,26333,26684,27170,27833,27897,28864,29184,30196,31300,30373,31078,31422,31819,32185,32233,32161,33319,33053,34365,36381,34595,35923,35620,36228,36689,37666,37395,37392,38165,38736,38649,
140,450,741,937,1207,1513,1779,2286,2585,2873,3258,3484,3767,4072,4591,4868,5897,5551,5825,6363,6724,7155,7449,7849,8071,8556,9023,9203,9671,9971,10347,10928,11473,30763,13363,13531,13025,13245,13731,14031,14911,14918,15342,15845,16172,16312,16994,17004,17990,18636,18760,19344,19125,19471,20313,19751,20977,21199,21784,22101,22139,23283,23508,24112,24389,24477,25065,25262,25579,25994,26718,27318,27503,27872,28754,29129,29929,29654,29989,30639,31654,31203,31587,32257,32594,32819,33083,34386,54239,34714,35841,35889,36455,38602,37186,37576,37476,38421,38555,38865,
174,432,729,974,1414,1525,2012,2133,2425,2832,3198,3479,3759,4042,4635,5054,5746,5532,5811,6498,7050,7064,7495,7735,8188,8910,9247,9438,9672,10109,10193,10686,11396,12655,13024,13658,13134,13040,13942,14531,14730,14699,15117,15752,16107,16674,16927,17638,17778,18496,18761,18719,23196,43633,57777,20898,21309,21769,21640,22206,22900,22253,23236,24139,23815,24446,24965,25816,25528,27903,27131,27831,27808,28233,28901,29065,29777,29687,30365,30757,31173,31774,31423,32064,32755,33049,33781,34543,49495,35207,35335,35813,36720,36519,37163,37046,37800,38210,39272,39191,
211,412,653,976,1334,1640,1898,2271,2671,2849,3243,3711,3954,4142,4473,4930,5721,5865,5814,6277,6721,7786,7277,7846,8328,10526,9074,9161,9342,10421,10488,11167,11397,12380,12843,13848,12881,13295,13773,14167,14672,14760,15687,15769,15794,16382,16721,17221,17777,18258,161574,18934,18828,21142,19967,20631,21083,21193,21660,22072,22583,23080,22688,24072,24046,24869,25243,25227,25643,26558,27084,27414,28068,28597,29056,29176,29492,29667,30427,30433,30882,31462,31910,32330,32293,33664,34451,33920,34569,34774,35198,35610,36201,36323,37229,36996,37875,40510,39191,39159,
253,437,679,982,1350,1573,1918,2295,2460,2914,3174,3528,3944,4132,4458,5061,5911,5772,6009,6228,6976,8496,7700,8026,8198,8729,8925,9272,9966,10121,10405,10555,11080,43597,13081,13452,13197,13311,13780,14169,14719,14671,15532,16170,15736,16438,16938,17583,17554,18405,18547,18674,19412,21326,20312,20637,21198,21274,21540,21818,22438,22910,23365,24332,24445,24884,27807,25872,25756,26714,26528,27458,28311,27818,29072,29203,29690,29445,30605,30583,31268,31568,32861,34343,33021,33314,34117,37068,35147,34021,36008,36317,36870,36414,37723,37775,37774,38576,38122,38674,
208,528,788,1004,1153,1548,1958,2249,2598,2858,3150,3400,3852,4172,4641,5062,5716,5596,6031,6120,6783,6957,7475,8138,8231,8670,8733,9223,9866,10320,10718,10680,11154,12339,13436,13511,12983,13462,13500,14199,14867,15110,15307,17311,15979,16580,16803,17473,17717,18289,18595,18488,18704,32153,19835,20342,43733,21131,21800,21781,22988,22892,22902,24534,24476,24307,25547,25760,26170,26069,27188,26860,28012,27685,28776,28726,29317,29511,30523,30912,31223,31561,31541,32147,32694,33469,35688,59070,34489,34707,35630,35921,36765,37106,63828,37866,37917,38052,38555,39312,
159,444,728,915,1225,1667,1889,2188,2517,2644,3052,3732,3860,4263,4377,5206,5652,5583,6246,6302,6944,7183,7515,7930,8092,8704,9021,9223,9695,10366,10479,10849,11154,12806,13217,13196,12894,13383,13554,13937,14836,15040,15449,15578,16177,16815,17111,17562,17690,18047,18182,18745,19179,19531,20054,20512,35002,20938,21920,22705,23131,22784,23837,23789,23973,25110,25167,25619,26253,25821,26914,26965,72519,28375,28694,28886,29293,29602,30736,30322,30800,31680,31469,32352,32379,33262,33890,49463,34693,35185,35415,35759,36637,36221,56286,37915,37346,38608,39417,38931,
225,414,692,975,1288,1566,1888,2185,2466,2756,3100,3647,3872,3896,4523,5009,5592,5607,5791,6505,6795,7254,7389,7814,8216,8458,8998,9066,9820,10317,10429,11178,11369,12461,14812,13692,13363,13173,13319,14389,14419,15147,15135,15676,16346,16841,16938,17675,17627,18090,18093,19104,19085,19785,19858,20663,20930,21432,21778,22201,22451,23254,23441,24449,24067,24230,25631,26056,25974,26187,26647,27011,27595,27933,28555,29332,29330,29720,30355,30552,30999,31396,32623,32337,33232,33155,33816,33497,34211,35243,35306,36627,38472,36823,36865,37832,37412,38255,38748,38687,
226,461,748,1058,1378,1589,1996,2256,2453,2802,3183,3632,3806,4104,4523,4726,5715,5591,5917,6488,6794,7639,7293,7814,8125,8789,9061,9586,9755,10131,10369,10967,11371,12757,12864,13099,12801,13425,14076,13649,15096,15117,15537,16064,16020,16609,17108,17555,17255,18122,18789,18778,19534,19919,20046,20573,20739,21450,24511,24240,22843,22762,23745,23993,23765,24805,25507,26008,25717,26205,27043,26738,27815,28286,28717,28883,28980,30275,31667,30702,31332,31653,32157,32765,32880,33613,34381,33920,34728,34838,35503,35190,38952,36511,36993,37180,37932,38493,38806,38636,
169,493,667,1032,1388,1734,1786,2163,2659,2785,3193,3390,3896,4325,4548,5018,5654,5759,6037,6317,6843,8560,7332,7849,8071,8554,9237,9412,9867,10031,10429,11102,11518,12740,12812,13881,12803,13209,13888,14088,13886,15318,15561,16339,16329,16444,17242,17348,17867,17935,18067,18987,19190,19349,20294,20532,21026,21524,45716,22223,22336,22886,23340,26560,24093,24869,25478,25324,25509,26551,26982,27648,27557,28041,28855,29016,29436,30322,29740,30778,30822,31727,31908,32534,32800,33472,34148,34182,34986,34844,35494,35754,75563,36602,37724,37494,37729,38557,38783,39860,
197,376,736,981,1294,1557,1788,2215,2621,2886,3112,3771,3878,4132,4541,4770,5462,5623,6033,6243,6541,7189,7406,7852,8296,8774,8828,9108,9981,9875,10653,11003,11216,12693,13215,13339,12891,13331,13782,14677,14478,14903,15665,15759,16467,16483,17315,17292,17442,18684,18543,18854,19245,19539,20579,20333,21150,21311,35242,22800,22772,23296,23514,62297,24013,24544,25094,25350,26063,26308,27256,27458,27929,28297,28981,28972,29171,29971,30078,32363,31683,31241,32047,31897,33160,33742,33406,34309,34837,34029,35013,35768,36327,36278,37528,36730,38241,38969,40085,38912,
237,491,670,1002,1252,1485,1814,2144,2383,2809,3195,3632,4017,4386,4693,4661,21747,5793,5943,6454,6642,7112,7268,7923,8137,8634,8939,9575,9854,10236,10245,10944,11365,13050,12838,13264,13197,13326,13717,14501,37880,14985,15128,16059,16165,16569,16787,17157,17458,18454,18243,18672,19515,19716,20380,20865,20596,21210,21686,22317,22908,22772,23470,24396,24765,24374,25678,25365,26538,26380,27264,27511,28495,27996,28921,29284,29414,29788,30603,30915,30717,31885,32088,32256,32661,33366,33647,33694,34520,34808,35514,35562,36356,36401,37136,37826,37943,38671,38688,40782,
189,476,762,1023,1293,1636,1970,2314,2581,2720,3179,3537,3808,4180,4725,4894,5143,5744,5869,6328,6564,7185,7610,7812,8235,8387,9119,9505,9691,9995,10432,11229,11009,12642,13070,13453,12980,13224,13556,14272,15811,14863,15507,16316,16402,16232,16920,16857,17563,18380,17883,18643,19443,20135,19755,20627,21499,21582,21721,21921,22385,22750,23494,23852,24368,24658,25533,25955,25955,26402,26670,27387,28593,28745,28775,28917,29307,30038,30365,30722,30903,31509,32405,32234,32827,33082,33915,33702,34172,35462,35236,35223,35873,36303,36540,37470,37689,38546,38904,38656,
189,420,751,936,1231,1577,1626,2154,2602,2749,3135,3554,3704,4077,4668,4662,6005,5568,6244,6666,6888,7163,7394,8138,8130,8382,9032,9643,9732,10122,10019,11135,11075,12670,13228,13297,12958,13604,13769,14342,15664,14559,15571,16004,16403,16540,17139,17169,17840,18133,18263,19501,19289,19937,19885,20527,21018,20845,21639,21794,22795,22508,23470,23419,24572,25335,24918,47305,25546,25932,26663,27878,28529,27932,28684,28338,29615,29833,30615,30823,31360,31055,32187,32755,33011,33073,33518,35124,34511,35237,34835,35937,36369,36658,37154,37378,38354,38544,38949,39145,
190,495,653,1019,1193,1561,1852,2197,2600,2994,3389,3497,3796,4026,4493,4777,5717,5696,6198,6323,6750,8610,7418,7920,8287,8680,8990,9217,9758,10274,10397,12777,11225,12788,12981,13329,13130,13272,13659,14099,28810,14808,15030,16363,16186,16317,16972,17511,17847,18498,18201,18728,19163,19692,20399,20345,21458,21085,21682,22138,22645,22760,23533,23905,24042,24866,25137,27082,28675,26764,27262,27705,27298,28243,28808,28971,29845,30006,30086,30890,30992,31456,33746,31980,32290,33658,33380,33953,34726,34680,36043,36241,36379,35760,37247,37424,38112,38175,39242,38887,
189,469,697,1018,1219,1720,1929,2264,2545,2668,3269,3642,3880,3841,4831,4987,5696,5533,5959,6571,6539,7469,7632,7938,8020,8394,9063,9388,9916,10289,10754,10969,10979,12593,12793,13311,13086,13196,13389,14491,14675,15478,15065,15838,15765,16748,16725,17029,17910,46143,18206,18733,19012,19607,20219,20442,20959,21000,21535,22375,22829,23237,23262,23336,24520,24833,25099,42310,48314,26657,26302,27255,28018,27973,28748,29420,29546,30074,30536,30105,30762,31361,59757,32463,33012,33021,33629,34411,34183,35049,34670,37387,36402,36430,37152,38148,37860,38338,38565,39426,
244,482,695,952,1202,1583,1892,2203,2578,2955,3316,3887,4033,4259,4564,4930,5689,5856,6074,6488,6588,7421,7486,7681,7896,8384,9203,9168,9440,10227,10152,10548,11177,12588,12963,13047,13056,13377,13827,14282,14498,14728,15184,15626,16405,16348,16945,17334,17730,19245,18150,18792,19067,19631,20060,20655,21007,21253,21914,22239,22375,22897,23398,24045,24544,24598,25293,25338,40364,26081,26721,48475,27777,28078,28787,28832,29597,29657,30007,31195,32613,31396,48571,32034,34019,35448,33659,34286,34158,35400,35293,35933,36631,36213,37588,37163,38211,38543,38712,39506,
176,461,694,930,1243,1519,1867,2027,2572,2975,3283,3560,3867,4286,4476,4951,5727,5741,5858,6265,6875,6917,7692,7742,8055,8852,8925,9380,9559,10286,10458,10870,11148,12521,12896,13091,12908,13532,13800,14232,14342,14789,15722,15870,16353,16710,17426,20311,17659,19463,18331,19038,19297,19727,19872,20531,20933,21237,21955,21948,22542,23272,23498,23860,23867,24205,25413,68273,26173,26899,26891,29525,28059,27918,28998,28915,29908,30045,30568,30613,30803,31815,32759,32256,32633,32986,33476,34101,34671,34861,35102,35557,37119,36475,36864,36755,38295,38017,38882,38985,
13629,478,677,861,1239,1439,1912,2230,2327,2936,3133,3518,4029,4388,4445,5386,5740,5579,5787,6285,6670,7009,7461,7785,8211,8525,9042,9091,9855,9881,10036,10995,11189,12675,13105,13383,13107,13354,13791,14222,14515,14984,15668,15971,15876,16952,16985,47652,17599,35654,18765,22515,19363,19580,20006,20613,21038,21579,21571,22179,22785,23243,23282,23666,24297,24573,25762,25164,26029,26729,27066,67638,27577,28298,29369,29102,29343,29666,30378,31050,31053,31509,32789,32132,32370,33083,33631,34510,34305,34494,35471,35550,36178,35995,37270,37536,37340,38532,38713,38886,
196,463,696,989,1237,1780,1875,2246,2428,2956,3216,3520,3965,3892,4734,4766,6063,5577,6209,6358,6721,8520,7732,7935,7900,8606,9219,9242,9829,10215,10694,10834,11073,12573,13502,13751,13419,13099,14084,14113,14758,14632,15050,15902,16288,16717,17293,34557,17668,17924,18897,19027,19313,19782,20468,20175,20709,21282,22009,21993,23018,22839,23174,23699,24096,26172,25161,25909,25629,26348,26955,29638,27710,28370,40601,29119,29136,29866,30209,30938,30898,34113,32469,31972,32815,33308,33825,33812,34410,34775,34937,35599,36641,36786,36776,37339,38002,38583,39022,38371,
190,512,659,1011,1356,1504,1984,2129,2490,2901,3184,3754,3814,4397,4588,4620,22063,5671,6082,6591,6801,7700,7695,7917,8259,8686,9005,9245,9798,9951,10188,10830,11216,12351,13475,13554,12947,13431,13425,14157,14855,15011,15065,16304,16171,16364,16993,17732,17549,18170,18768,18817,19397,19331,20074,22672,20806,21245,21514,21858,22519,22835,23536,23816,25011,24478,24974,26010,25813,26237,26725,42613,27941,28697,28655,29368,29520,29913,30309,30334,31578,30722,32481,32122,33302,33514,33867,34568,34583,34305,35622,35773,36651,36333,36943,39263,38387,38064,39293,39389,
177,462,685,1045,1306,1548,1936,2103,2352,2829,3091,3828,4189,4205,4409,4923,5522,5526,5851,6233,6642,6996,7258,7722,8196,8226,8924,9172,10001,10184,10498,10956,30368,12473,13411,13283,12877,13161,13576,14043,14368,14918,15506,15766,16210,16687,16714,17456,17679,18155,18412,18905,19384,19713,19843,47246,20876,20915,21514,22108,24257,23097,24126,24221,24229,25048,25611,25536,25521,26708,26995,27269,28119,27875,28443,28549,29503,30024,30171,30675,30591,31759,32099,32380,32842,33229,33978,34315,34409,34820,35658,35672,36178,36346,37266,37362,37482,38229,38750,38911,
192,408,686,989,1224,1639,1824,2127,2516,2905,3166,3585,3734,4145,4315,5021,5369,5374,6034,6206,6699,6842,7344,7565,8280,8421,8734,9339,9586,10295,10772,10506,12151,12716,12794,13188,12586,13492,13700,14661,14611,15017,15163,15934,16459,16528,17342,17421,17842,18214,18715,18690,19449,19693,19640,38080,21379,21318,21744,21864,22211,22712,23317,23629,24794,24537,25007,25049,26041,26569,27199,27372,28245,28330,28646,28535,29215,30102,30432,30832,31646,31587,32017,32760,33030,33314,34017,35809,35321,35545,35426,35927,36071,36674,36942,37529,39963,38592,38887,38903,
177,486,758,1067,1295,1438,1884,2183,2497,2945,3395,3633,3877,4110,4446,4988,5204,5485,6037,6424,6426,7210,7408,7544,8129,8488,8943,8989,9662,10045,10848,11417,12206,12667,13088,13677,12976,13184,13810,14362,14425,14988,15275,16073,16338,16321,16329,17516,17694,18274,18712,18736,19549,19388,20448,20222,21052,21249,21418,22252,22239,25203,23537,23834,24527,24629,25539,25594,26294,26354,26881,27238,27984,27707,28443,29256,29238,29839,30483,30506,31185,31953,31828,32234,32815,33221,33698,34022,34676,34922,35058,35761,36290,36552,36615,37170,37679,38556,38678,39023,
160,429,677,976,1249,1695,1863,2159,2396,2818,3492,6193,3864,4206,4401,4839,5233,5538,6126,6503,6716,8355,7469,7728,8416,8738,8623,9294,9836,10214,10451,10668,12182,12808,13114,13645,12998,13734,13601,14307,15492,15123,15781,15800,16190,16514,17131,17938,17866,17885,18602,18704,19110,19735,20010,20265,21421,21633,21560,22657,22227,23213,23528,24251,24088,24636,25214,25598,26404,26232,27234,27343,28420,28050,28324,29700,29001,30083,30302,30418,30971,32014,58230,32353,33075,33257,33646,33486,34742,36165,34828,35132,36136,37149,37825,37277,38305,38393,38763,39237,
162,444,749,1016,1239,1462,1808,2258,2579,2930,3299,3701,3941,4137,4514,5090,5340,5529,5812,6146,7008,8037,7668,7839,8299,8801,9154,9574,9637,10299,10423,11150,12153,12775,12955,13650,12840,13026,13700,14087,14238,14935,15265,15778,15682,16561,16924,16934,17655,18419,18870,18681,19111,19868,19958,20325,21169,21353,21334,22503,22340,23074,23860,23676,24538,24366,25317,25789,26252,26395,27300,26928,27989,27881,28528,30057,29518,29938,29594,29682,30700,31059,47403,32811,32692,33089,33578,34159,34455,34488,35604,36122,36594,37216,37537,37071,38216,37995,38674,39556,
152,379,788,972,1253,1503,1854,2176,2461,2878,3211,21878,3711,4198,4759,4809,5131,5900,5893,6392,6764,7040,7456,7943,8443,8645,9008,9410,9658,10071,10489,11076,25275,12569,13026,13477,35425,12992,13802,13937,14564,14667,14981,15822,15878,16506,16821,17466,17263,18132,18602,18970,19054,19694,19529,20534,21019,21376,21214,21864,23110,22746,23129,24122,24309,24901,25363,26029,25584,26868,26506,27422,28385,27643,28476,29114,29637,29225,30391,30654,31333,31447,31889,32195,32938,33295,34375,33930,34837,35324,35703,36032,35819,36719,37522,37355,37686,38117,39032,39248,
166,489,721,945,1257,1520,1836,2211,2526,2954,3219,3815,4111,4402,4358,4817,5189,5676,6083,6498,6719,7102,7650,7826,8043,8544,9415,9619,9714,10124,10628,10753,30038,12530,13172,13890,13739,13266,13734,14229,14558,15563,15507,15780,15649,16041,16976,17482,17818,18258,18639,18977,19424,19366,20354,20466,20747,20993,21562,22671,22904,22950,23133,23521,24042,24632,25233,25610,26197,27158,29361,27484,27868,57584,28610,29161,28798,29963,30057,30175,30930,31054,32219,32574,32201,32959,33676,33267,38145,34682,35137,35635,36318,38143,37924,37889,38182,38032,38407,39028,
177,482,724,933,1373,1446,1849,2193,2508,2855,3177,3967,4119,4283,4551,4777,5209,5652,6031,6064,6727,7460,7576,7535,7893,8517,11029,9538,9510,10123,10689,10905,12315,12928,13146,13944,13952,13644,13669,14164,16834,14651,15399,15950,15923,16774,16697,17215,17972,17974,18672,18812,19754,19737,20683,20740,21331,21394,21655,22458,22316,22994,23724,23886,24182,24305,25702,26133,25839,26472,26798,27209,28009,27462,28706,31090,29501,29225,30459,30764,30641,32001,32110,32844,32658,32948,33891,34488,34345,34845,35561,36003,36365,36471,37741,37292,37598,40242,38319,38549,
183,486,690,958,1193,1538,1877,2211,2385,2980,3128,3781,3944,4231,4691,4775,5331,5586,6012,6491,6874,8649,7545,7595,8301,8674,9079,9367,9629,10290,10729,10832,12172,12554,12734,25218,26914,13147,13837,14009,36488,15380,16553,15943,16229,16628,17148,17412,18070,18454,18122,19049,19669,19716,20237,20038,21156,21333,21820,21933,22502,23029,23587,23884,24154,24735,25191,25987,26067,26932,40053,26877,27842,27781,28851,28872,31391,29755,30445,30205,31127,31664,31895,32162,32808,33667,33340,34379,33951,35126,35386,35543,36264,36631,37170,37776,37508,38689,39179,39518,
178,487,721,993,1347,1650,1918,2311,2467,2889,3262,3742,3703,4102,4658,4810,5439,5783,6198,6539,6853,7760,7747,7734,8139,8514,8861,9191,9444,10062,10422,10792,25567,12562,12488,13743,12743,13431,13977,14245,15697,15172,15030,16350,16251,16741,19250,17664,17531,18221,18549,19014,19274,19696,20116,20354,21292,22050,21652,22508,22449,22967,23831,23837,24494,24429,25425,25339,25282,26344,27207,27230,27969,28200,28597,28383,29433,30366,30458,30615,31503,31210,31881,32072,32644,32816,34003,33880,34353,34674,35138,35280,36088,37083,36789,37987,37889,38980,38964,39242,
170,488,670,963,1195,1561,1827,2230,2546,2990,3357,3635,3834,4047,4450,4965,5383,5805,6139,6475,6457,7556,7896,7796,8036,8471,8847,9400,9570,9981,10385,10913,30301,12797,42495,17203,12962,13426,13572,14142,32857,14399,15315,15905,16224,16408,16919,17686,17547,18453,18395,18836,19521,19692,20058,20425,20821,21886,21381,21957,22236,23144,23708,24320,24008,24898,25144,25216,26312,26022,46335,27384,27397,27733,28686,29272,29387,30186,30456,30449,31354,31592,32091,32563,32698,33580,34035,33544,34714,35043,35216,35700,36741,36371,37012,37986,38015,38383,38570,38907,
172,523,706,987,1306,1490,1923,2163,2489,2889,3112,3857,3831,7850,4753,4804,5277,5462,6017,6233,6751,7258,7551,7762,8139,8306,9093,9309,9504,10047,10637,11137,11962,12680,12798,13429,12781,13068,13626,14168,39678,14818,15474,16043,16131,16441,64511,17498,17462,18350,18686,18936,19147,19418,20273,20509,20290,21372,22011,22412,22310,22581,23641,24021,24205,24262,25532,25418,26073,26372,28917,27677,27984,28332,28405,29290,29157,30655,30333,31101,31263,31359,32090,32032,33150,33153,33582,33760,34264,34540,35645,35128,38317,36572,38797,37866,37313,38781,38194,39084,
169,410,679,1015,1226,1560,4668,2373,2390,2911,3384,3728,3882,22344,4367,4724,5206,5581,26657,6226,6718,7175,7520,7748,8338,8567,9077,9343,9891,10054,10443,10884,12351,12683,12858,13597,12901,13193,13652,14314,15541,15006,15193,15481,16307,16380,17094,17201,17503,18207,18485,18813,19337,19790,19959,20393,20762,21571,21691,22094,22124,22301,22912,23853,23718,24418,25025,25444,25947,25728,40034,27091,27799,29417,28370,28565,29313,31233,29824,30537,31170,31403,32150,31956,32363,33504,33643,34306,34337,35068,35230,35063,38272,36738,36983,37526,37866,38376,38695,39048,
178,499,648,1051,1275,1538,25128,2055,2398,2612,3203,3747,3721,4567,4813,4920,5504,5456,6545,6458,6853,8127,7528,7775,8041,8490,8861,9168,9569,10072,10578,10748,12199,12670,12888,13359,12996,13735,13888,14881,15642,14987,15091,15713,16048,16455,17280,17353,17406,17847,18545,18773,19615,19773,19987,20586,21185,21324,21834,22009,22640,23123,23206,24063,24495,24630,25410,25875,25476,26090,26631,27572,27828,28277,28108,28907,29511,30176,30901,30713,31258,31257,32610,34115,32326,33176,35320,33711,34257,34841,35492,35670,77477,37026,37253,37871,38040,39158,38650,39464,
171,546,777,1036,1261,1607,2046,2120,2575,2898,3210,3752,3670,4268,4536,4683,5231,5490,7034,6455,6671,7722,7434,7755,8077,8674,8792,9177,9553,10087,10253,10858,12014,12617,13359,13311,12339,13399,13307,14120,15227,14795,14983,16241,16078,16059,17083,17720,17865,17988,18506,18406,18713,19733,19787,19950,20741,21308,21688,22148,23153,22696,23842,23427,25435,24654,25446,25436,26022,26813,26769,27104,27926,27818,28888,28423,29185,29682,30382,30440,31093,32102,31962,32665,32904,33639,33786,33995,34465,34757,35390,35857,36195,36241,37156,36860,37825,38259,39152,39003,
194,549,687,920,1391,1687,2014,2163,2449,2990,3264,17476,3767,4372,4514,4708,5421,5486,6364,6468,6733,7076,7538,7816,8173,8607,9200,9188,9643,10185,10298,10588,12665,12619,13092,13507,12808,13229,13669,14203,32412,14399,15411,15851,15882,16365,17143,17750,17385,17990,18766,19001,19097,19775,20222,20931,20863,21257,21697,21912,22432,23287,23162,23563,46269,24999,26129,25290,25343,26290,27182,26989,27657,27953,28701,29113,29154,30292,30361,30390,31739,31975,31594,32962,32835,33359,33754,33976,34232,35048,35430,35715,36025,37061,37291,36599,38247,38404,38307,40832,
192,449,731,927,1333,1529,2085,2098,2431,2785,3354,3484,4138,4802,4528,4825,26243,5548,6726,6390,7079,7359,7630,7898,8410,8320,8994,9070,9279,10248,10382,10821,12269,12327,13230,13493,12876,13354,13537,13982,14712,14858,14928,15998,16112,16357,17232,17521,17485,18261,18559,18683,18867,19995,20490,20530,20886,21580,21886,22749,22910,22951,23336,23980,38846,24821,25597,26304,26487,26713,26842,27529,27770,27881,28642,29286,29079,29832,30481,31058,31041,31595,32004,31923,32516,33119,33716,34649,34330,34652,35137,35257,36402,37138,37000,37410,38171,37978,75075,39269,
170,492,654,1009,1343,1538,2087,2104,2506,2680,3239,3524,4006,4813,4586,4918,5708,5455,6688,6230,6716,7063,7550,7827,8210,8497,9049,9319,9579,9787,10656,10902,12552,12441,13023,13695,12749,13293,13766,14248,14707,15348,15176,15907,15972,16263,16683,17569,17595,18070,18133,18558,19347,19455,20059,20497,21085,21678,21723,22636,22885,23011,47837,23820,23981,24845,25296,26013,25705,26017,26683,27200,27704,27832,28701,28592,29886,30138,30441,30674,31370,31528,31583,32184,32925,33415,33487,34411,34552,34423,35756,35815,36104,36392,37054,36938,38241,38388,38743,39132,
197,520,739,979,1235,1508,2055,2264,2521,2874,3251,3468,3882,4550,4873,4792,5775,5648,6645,6384,6833,8397,7346,8231,8084,8549,8956,11440,9641,9886,10372,11087,12287,12582,12987,13417,12690,13352,13541,14163,14807,15073,15230,15636,16523,16457,16897,17632,17720,18154,18098,18990,19080,19438,20203,20661,20543,21688,21581,22440,22453,23186,25922,23632,24308,24788,52017,25331,26442,26723,27120,26990,29709,27747,28053,28254,29386,30503,30540,30170,31816,31954,31609,31825,32955,33413,34107,33943,33995,34797,35065,35716,36653,36648,36897,37137,37938,38470,38246,38993,
213,471,705,993,1239,1476,2177,2241,2449,2840,3244,3338,3752,4752,4554,4766,5845,5614,22707,6152,6649,7733,7479,7721,8277,8614,9092,9281,9614,10324,10376,10422,12346,12700,13151,12493,12949,13304,13588,14097,14943,14554,15741,15874,16133,16464,16935,17598,17366,17914,18530,18868,18921,19821,20136,20699,21093,21396,21586,22574,22550,23109,25232,23832,24927,24740,25036,25751,25842,27008,26395,26971,51215,28151,28489,28989,29811,29434,32145,30481,30908,31450,31585,32559,33330,33251,33351,33422,34964,35323,35943,35974,36188,37276,36529,37233,38235,38231,38472,39181,
190,461,692,974,1214,1528,2079,2201,2572,2774,3201,3452,3969,18101,4565,5026,5778,5997,5847,6104,6785,7163,7520,8120,8334,8731,9087,9038,9401,9960,10516,10917,12192,16216,12789,12434,12776,13385,14240,13992,14440,14941,15557,15960,16380,16507,17208,17475,17279,18061,18294,18988,19140,19186,19648,20812,20597,21685,24699,22229,22665,22819,25431,23737,24181,24653,26422,25779,26225,26320,26984,27434,42674,28058,28828,29106,29392,29605,30579,30720,30658,31103,31630,32265,33126,33014,32950,34083,34326,35386,35060,35121,36494,36831,37335,37753,37722,38145,38648,38661,
187,458,651,994,1307,1679,1986,2278,2517,2736,3411,3500,3905,4283,4768,4992,5708,5601,6083,6471,6507,7193,7682,7762,8274,8505,8670,9165,9689,10063,10253,11118,12200,12786,13180,12647,13250,13407,13611,14112,16883,14461,15768,15536,16062,16434,16925,17574,17772,17993,18416,18591,19137,19568,20279,20706,21131,44921,21695,22121,22601,22938,25120,23867,23922,24674,25257,25803,25788,26825,26933,26522,27464,28391,28261,28623,29339,30205,30513,32740,30589,31232,32432,32502,32823,32783,34163,34899,33650,35120,37070,37403,36252,35987,36727,37815,37821,38220,39248,38536,
165,525,670,1001,1324,1665,1906,2192,2526,2848,3303,3274,3767,4173,4695,4918,6133,5522,6070,6335,6513,7048,7480,7937,8481,8532,8701,9363,9216,10235,10053,10584,12082,12744,12757,13089,12871,13259,13828,14259,14637,15144,15138,15838,16183,16306,16859,17352,17715,17907,18087,19050,19149,19506,20143,20509,20820,35132,21659,21904,22533,22850,25176,23971,23967,24660,24830,25212,26122,26885,26601,27315,27772,28267,29415,28922,29134,29688,30112,30678,31198,31643,32184,32415,32613,33538,34114,33334,34464,34844,34832,35980,36033,36952,36639,37560,38044,38250,39095,39447,
177,452,718,1031,1374,1539,1981,2198,2535,2964,3357,3410,3865,4323,4852,4805,6589,5491,6053,6418,6692,8284,7867,7844,8215,8647,9025,9006,9569,10079,10388,10836,12216,12430,13290,12417,12665,13189,48564,14414,14780,14959,15125,15770,16077,16537,16809,17547,17397,17463,18262,18960,19241,19804,20220,20434,20631,21166,21566,22171,22526,23243,24678,23829,24531,24494,24973,25631,25582,26880,26943,26917,28088,28240,28650,28896,28904,29800,30258,31111,30750,31435,32053,31965,32742,33444,33884,34284,34354,34654,35314,35935,36152,36621,37271,37813,38269,37795,38913,38435,
