Size 10,Size 20,Size 30,Size 40,Size 50,Size 60,Size 70,Size 80,Size 90,Size 100,Size 110,Size 120,Size 130,Size 140,Size 150,Size 160,Size 170,Size 180,Size 190,Size 200,Size 210,Size 220,Size 230,Size 240,Size 250,Size 260,Size 270,Size 280,Size 290,Size 300,Size 310,Size 320,Size 330,Size 340,Size 350,Size 360,Size 370,Size 380,Size 390,Size 400,Size 410,Size 420,Size 430,Size 440,Size 450,Size 460,Size 470,Size 480,Size 490,Size 500,Size 510,Size 520,Size 530,Size 540,Size 550,Size 560,Size 570,Size 580,Size 590,Size 600,Size 610,Size 620,Size 630,Size 640,Size 650,Size 660,Size 670,Size 680,Size 690,Size 700,Size 710,Size 720,Size 730,Size 740,Size 750,Size 760,Size 770,Size 780,Size 790,Size 800,Size 810,Size 820,Size 830,Size 840,Size 850,Size 860,Size 870,Size 880,Size 890,Size 900,Size 910,Size 920,Size 930,Size 940,Size 950,Size 960,Size 970,Size 980,Size 990,Size 1000,
380,395,786,1026,1593,1716,1990,2275,2479,3036,3242,3635,4367,4369,6184,5276,5339,5521,7716,7053,6940,24844,7448,7913,8321,8247,29033,8979,9709,22618,10329,38090,10946,11337,11543,11990,12578,12656,13420,13291,13934,14502,14526,14963,16963,15188,16194,16105,16379,17039,17097,17273,17363,19524,18298,18983,18480,19585,20341,20428,20564,21518,21614,21739,21894,22881,23322,23086,24464,24299,25356,25329,27416,25617,26793,27023,27146,28528,29136,28746,30667,30126,30279,31386,30877,31209,30557,31601,33282,33377,31964,33391,33743,32547,34450,34903,34376,35184,35896,34870,
181,412,894,998,1335,1635,19302,2324,2513,2748,2898,3805,4851,5014,5007,18589,23933,24036,19048,6549,27175,7352,7189,7513,7564,8298,9322,8682,9196,9613,10133,11355,36310,10875,11108,11621,11638,12104,12103,12905,13246,13951,13689,13730,39478,14604,14890,15297,16508,16367,16987,16601,17626,16684,17778,19042,18717,18706,18413,19514,19423,19985,20829,20996,21068,21826,40826,43081,23062,23701,42106,23961,25039,24406,25371,26537,25821,26829,27629,26725,27965,27933,28744,29256,47587,29593,47948,30360,30918,31506,30471,33037,31754,65333,33163,33247,32817,33284,34320,33099,
258,448,819,970,1382,1710,1928,2690,2502,21182,21682,3619,4474,4502,4936,4796,5533,6019,24509,6379,6755,7361,7112,7319,8100,8051,8980,8721,9379,28543,9705,10903,23369,10893,11305,11653,11978,29440,12388,12645,13015,15785,13792,14294,15524,14326,33575,15427,15816,34192,34772,35159,35219,16778,36956,50269,18189,37241,38451,51820,51800,53192,51696,20197,40959,21508,38408,39089,56301,23266,39450,42485,23779,55906,58884,25739,26039,26478,26807,27302,27306,28335,27841,28566,44870,29798,45260,30713,30980,30410,30370,32118,31527,31536,33196,33248,34028,32590,34256,33353,
177,377,901,983,1456,1662,1879,2276,2422,2878,3643,3567,4596,4143,4932,23402,5427,5702,6326,6422,6878,7809,7319,7317,8093,8391,8910,8520,28446,21934,27468,22772,41019,10741,11084,31398,30455,12964,12282,45067,32031,35361,13748,13676,15451,14441,28672,15111,15239,28782,17292,30384,17955,48904,20663,17999,50054,32355,19930,19934,19142,19899,20010,20155,34801,21507,22661,22890,41542,22362,23073,24178,24791,24206,24620,30874,26408,26542,26583,27044,27527,29096,29199,28262,28562,28890,29739,30204,29755,30291,29922,31615,31226,30842,31725,31863,33122,32775,34075,32262,
239,406,921,992,1357,1585,2296,2199,2573,3350,4214,3661,4467,4310,4618,5031,5490,5810,6226,6301,6782,20935,7098,7313,9288,30589,8840,28415,22111,9213,10596,9932,10518,10655,11380,25407,25211,24655,12359,12582,26081,14323,13166,35001,14565,14555,15274,14657,15297,15573,30646,16300,30875,16015,30497,17723,18180,19065,19178,19241,20033,20014,20216,20261,20701,21971,22274,22621,23634,23133,23543,24996,24544,23762,25312,26609,25332,26289,27149,29882,26875,28325,27705,27804,27820,29699,29179,29808,30742,33813,28505,31131,32477,30845,32160,32886,32694,33341,33492,32489,
198,413,857,791,1390,1688,2378,2435,2466,3453,3869,3476,4547,4307,4745,5022,5226,5760,6171,6544,7046,7256,31940,7219,8452,24495,8714,8590,8620,9102,10297,10006,9865,10339,10645,11056,11529,11660,11802,12687,12569,13909,13616,15447,28374,14166,14370,15361,15816,15647,15793,16309,16460,16345,17312,17767,18094,18128,19789,18598,18671,19875,20098,20810,20318,22194,21049,22877,38028,22440,23786,41949,24066,24368,23963,25672,25452,25773,26025,26884,27579,28897,28558,28710,28329,31376,28996,29995,32468,30003,32767,30971,31987,30486,32389,33361,32524,33003,33880,32822,
178,408,830,937,1242,1639,2075,2457,2496,3294,3835,3652,16697,4391,4571,5141,5451,5929,6327,6272,6720,6525,7619,25318,8398,8204,8791,8808,8461,8957,10403,9901,10435,10309,10858,10953,11682,11431,11926,12356,13282,14440,13852,14764,13580,13887,14343,14983,15708,15605,15978,16117,16689,16228,17332,17979,17827,18257,19478,18341,19409,19234,19554,20359,20030,21202,22102,23360,22897,23470,22483,23381,24160,23171,24900,25967,25473,28051,25954,26557,27341,27501,31336,28426,27405,29310,28930,30388,30052,30144,30247,31297,30717,33601,31559,32690,33067,33482,31788,32465,
168,429,782,19340,1341,1634,1986,2373,20662,3459,3819,3428,4024,4457,4628,5002,18691,18682,5881,6417,6821,6619,7501,19892,9049,8362,24787,8462,8462,9165,10171,9494,10369,10341,10945,10928,11403,11906,11796,12621,12650,30638,13410,26084,14310,13646,14484,14716,15784,15843,16132,16209,16340,16934,16546,17129,17374,18464,19697,18808,19234,19434,19364,19827,19967,21070,21277,22315,22959,22690,22994,23479,24000,24089,24654,25868,26490,38736,27142,26453,27427,27074,28107,28304,27501,29485,28930,30870,29797,30558,28475,32071,30948,30605,31252,32037,32776,32747,33714,33957,
176,371,729,1063,1351,1549,2174,2322,2728,3368,3778,3743,4070,4195,4803,4949,4776,5487,6033,6195,6808,6494,7606,7117,7283,7890,8228,8479,8992,9096,10453,10012,10128,10787,10564,32181,11700,11729,11680,12368,12890,12936,13011,13843,13965,14122,14459,14690,15192,15368,16159,15843,16469,16916,16946,20280,18252,18209,22536,18940,20319,20055,19934,20986,19761,24019,22212,22126,22497,22971,23148,23206,24092,23228,25230,24279,26312,24700,27013,26761,27036,27594,27897,29071,27179,30355,28685,30587,29628,29795,29423,31419,31106,30737,32473,32986,33049,33290,35857,31953,
174,422,925,1071,1312,1603,2179,2367,2745,3373,3986,3806,4220,5134,4454,18388,5061,5299,6010,6174,7061,6649,7805,7211,7376,7933,7954,8207,8603,9043,9977,10121,10284,10099,10583,11928,11733,11846,12192,12339,12709,12919,13131,13869,13836,14409,14323,15106,14931,15704,15613,16150,16201,16874,17063,17869,17818,18585,34800,18869,19440,19842,20377,20714,19834,21344,24146,22890,22424,22991,23612,24152,23473,24218,26188,25312,25951,23937,26481,26847,27067,27867,28052,27750,28713,29322,28685,29876,30353,30273,30145,31973,29938,31396,32490,31858,32747,34080,34424,33675,
199,411,803,989,1315,1669,2090,2451,3009,3664,17508,4276,4885,4624,4543,4417,4931,5098,5936,6404,6619,7338,7237,7141,7632,7695,8271,8435,8636,8753,10266,9775,10224,10391,10913,11757,11330,11930,11868,12433,12969,12861,13570,13539,13742,14152,14084,15047,15082,15181,16196,16120,16626,17014,16857,17779,17266,18074,19288,19370,19308,19856,19269,20315,20425,21109,21979,22447,22311,23190,23491,23285,22738,27782,23896,24869,26174,24342,26427,26557,26597,28017,26718,28193,27658,28900,28803,29980,29567,29905,29694,31195,31777,32262,31906,32819,32873,34503,33371,32410,
171,339,796,1117,1342,14989,2183,2517,3245,3700,3066,4064,3878,3996,4879,4837,4821,5334,5896,6145,6744,7979,7570,7058,7202,7868,8202,8352,8758,9105,10187,9814,10025,10867,10935,25252,11258,11887,11703,12879,12606,12896,12723,14163,14220,14263,14720,14820,15004,15127,16765,15743,16311,16057,16280,18006,17071,18243,19027,18882,22140,19537,19294,22449,20221,20601,21525,21845,22578,22858,22921,23726,23764,48107,24152,25851,25263,25330,26834,26384,27572,27245,26732,28204,27553,28827,31372,29954,29695,31065,30524,30738,31244,31776,32695,32388,33301,32043,34247,32841,
193,439,773,1115,1228,1465,2112,2730,2981,16195,3104,3928,3519,3930,4614,4524,4810,5297,6068,6334,22925,6511,23732,7146,7466,7974,8043,8386,8974,8834,10513,9698,9832,10244,10608,10567,11564,11784,12107,12482,12703,13208,12659,13421,13482,13828,14252,15027,14817,15025,16082,15416,16035,16154,16784,17699,17659,18201,18628,18883,19742,19576,20407,19679,20060,21570,22587,22255,22378,22494,22691,23047,23596,39811,24095,25111,25470,24965,26469,26742,27651,30384,27727,28344,27372,28126,50021,31489,29375,30269,29928,31923,30990,30176,32292,32714,32123,33528,34030,33693,
188,346,767,1108,1187,1533,2068,2028,3153,2595,2896,4184,3715,3795,4757,4692,5121,5217,5923,6468,6250,6648,6540,7322,7821,7942,8158,8323,8840,8989,10335,9930,10144,10859,10648,11251,11209,11134,11951,12166,12684,12722,13017,13388,13817,13650,14496,14723,15088,15358,16041,15224,16065,16289,16584,17676,17429,18119,18737,19125,32682,20000,19818,20033,20260,21281,21738,22626,22479,23247,22891,23021,23570,23256,23812,24711,25434,25067,25571,27133,26576,26923,27708,28555,27242,28061,44211,28638,29251,30281,29285,32016,31351,44747,31930,32622,33271,33127,34168,33392,
208,379,812,1327,1400,1437,2085,1889,3316,2757,3027,3822,3634,3929,4718,4420,4983,5052,6010,6395,6018,6627,6557,6911,7423,7875,7991,8479,8792,9079,10074,9656,10025,12469,10654,10831,11618,11318,11833,12211,12518,12739,13384,13144,13865,14524,14590,14744,15130,15292,16020,15675,16014,16535,16991,17328,31566,18389,19708,18999,20046,19535,20113,19985,19644,21675,21312,22125,22448,22859,23152,22905,23229,23143,24339,24863,25638,24261,26107,26461,27275,27362,27164,27912,28618,28276,28386,28526,30250,30474,30660,31028,31040,32439,31682,32818,33970,32784,33499,33910,
175,415,842,1116,1199,1404,14743,1988,3069,2593,5455,3973,3724,4064,4387,4616,4967,5061,5943,6330,6248,6472,6862,7193,7540,8008,8075,8493,8736,9069,13160,9686,10211,10115,30995,11059,11244,11514,11647,16315,12301,12757,13047,13560,13924,14156,13843,14221,14766,15166,16003,16025,18346,16596,16923,18247,17486,18207,18736,18515,19559,19234,20337,20652,20344,21338,21087,21263,21907,22790,23276,23756,24020,23145,24132,25046,25070,24664,26770,26586,26665,27803,27284,27520,27091,28565,28246,29590,30159,30429,30134,31283,30996,32909,32270,32930,31912,32466,33724,32779,
176,396,802,1164,1346,1531,2023,2108,2979,2798,3007,3809,3785,3813,4747,4543,5197,5093,5948,6440,6093,8148,6613,7063,7620,7725,8106,8096,8946,9216,10053,9985,10366,10002,11123,10836,11395,11020,12244,44346,12282,12608,13208,13159,13527,14201,13482,14625,15223,14970,15398,16227,16015,16881,16778,17652,17667,18108,19094,19118,19247,19235,22048,19853,19268,21060,21542,21803,22367,22311,22883,22826,23555,23370,24116,25723,25937,24945,26591,26996,26544,28028,27622,27714,28378,29123,28565,29055,29848,29818,44035,31353,31556,32512,34446,34791,33341,32537,33425,33257,
179,433,798,1214,1292,19741,2042,2107,2813,2724,3119,3939,3470,3858,4457,4631,4624,5235,5832,6310,6147,6941,6698,6911,7445,7763,8020,8001,8631,8921,10131,9455,9946,9838,23648,11081,11020,11820,11736,12089,12286,12736,13320,13548,13552,13692,13934,14422,14741,15389,16475,15928,16663,16836,16635,17587,17823,18083,18891,18664,19838,19686,19683,19912,19446,40072,21812,22557,22750,22975,21963,23925,24004,36509,24812,25791,25958,25346,26356,25547,27336,26885,27383,28055,27710,29119,28101,30108,29730,30223,32095,33883,31417,32355,31897,32567,33544,33353,33505,34185,
241,569,811,1074,1325,1583,1915,1964,16053,2592,23866,4085,4011,4041,4463,4548,4781,5252,5996,6025,6157,6351,6781,6961,7435,7786,8033,8582,8586,8831,21914,9596,9795,10427,10369,10748,11448,12023,11949,12218,12220,12642,13191,13343,13813,14208,14370,15145,15482,14862,15728,16048,16009,16258,16784,17784,20057,18259,18952,18683,19075,19253,19886,20036,19892,22026,21813,21989,21914,22288,23315,22939,23912,24038,24738,25048,24914,25455,26128,27328,26512,27552,27808,29158,28376,29035,28751,29029,30030,30441,31548,31545,33503,31937,32485,32569,32246,33347,33247,33761,
184,437,804,1150,1265,1618,1796,2120,2360,2755,3035,4115,3854,4002,4518,4447,4916,5247,5778,6283,6160,6570,6582,7218,7324,7546,7735,8450,8494,8666,9532,9734,9812,10280,10541,11262,11210,34450,11486,11868,12517,12922,12868,13216,13795,13734,14236,14423,15114,15710,15781,16038,16067,16411,17202,17371,18161,18882,19868,19021,19814,19350,19538,20314,19847,34703,21686,21866,22405,22037,23303,23193,23420,23288,24693,25395,25653,24712,26160,26348,26711,27545,27431,28343,27825,28267,28399,29343,29926,30561,32149,30908,31253,33043,31123,33357,33167,35477,33212,32710,
167,377,925,1199,1331,1912,1957,2105,2283,2667,3345,3934,3560,3863,4676,4502,4812,5127,5937,6071,6360,6430,6725,7264,7478,7638,7878,8468,8566,9337,9146,9630,10020,10025,10620,11015,11118,12678,11678,12130,11881,12656,13063,13439,72001,13749,14201,14605,14998,14827,15766,15981,16915,15881,16935,18213,17464,17845,18630,18875,19509,19429,19770,19598,24325,21035,21763,22144,21608,22464,22951,22692,23895,24018,24011,25944,26368,24470,26789,26703,30579,27330,27856,28978,26861,28125,28403,29868,29656,30541,31275,30876,31409,32714,31352,31812,33043,33242,32823,32485,
171,460,872,1133,1208,1872,1929,2008,2501,2673,3102,4045,3612,3869,4539,4602,4831,5049,5711,6372,5982,7865,6682,7201,29608,7595,7634,8320,8996,8900,9393,10195,10055,9967,10740,10599,11244,25605,11268,12253,12298,12647,12985,13517,13895,13926,14836,14671,15049,15181,15849,15516,16198,15925,16652,17580,17973,17956,18234,18673,18963,19033,19697,20519,46222,20651,22190,22495,24393,22652,22191,23518,26511,23472,24459,25157,25530,24610,26815,26204,27486,27237,27373,27925,26976,28605,28168,29591,30639,30450,31859,31144,30943,33920,32386,32000,33143,33467,33604,34225,
202,461,812,1301,1319,2089,1920,2105,2326,2738,3295,4185,3592,3920,4541,4512,4858,5570,6081,6004,6123,7784,6706,7261,8018,7662,7939,8352,8715,8517,9336,9348,10034,10491,10587,10566,11219,10869,11761,11656,11866,13482,13068,13120,40978,14031,14463,14782,14566,14967,16273,15842,15976,16491,16995,17762,17769,18084,19698,19519,20108,19431,34071,20247,21421,21176,21487,22211,22720,23096,22776,22759,23467,24264,24325,25302,26021,24968,26219,25911,26315,27566,27294,29007,27402,27963,28397,29178,30080,30838,30478,30719,31114,32409,32565,32147,32675,33455,33420,32805,
187,462,876,1152,1270,1877,2211,2130,2376,2708,3074,3964,3613,3969,4456,4355,4873,5142,5705,6214,6287,6365,6868,7198,8051,7913,8413,8217,8601,9220,8945,9351,10022,10145,10609,10732,11140,11225,11768,11944,12560,12395,13433,49000,14723,13656,14458,14757,15171,15563,15923,16035,16081,15880,17062,17522,17804,18243,18821,18602,20029,19442,20030,19897,33697,20985,21983,21531,22682,22842,23446,24099,23657,23507,24144,25227,25726,25212,26366,26476,26794,27239,27573,28451,27130,29000,28294,29383,29924,30364,32273,30804,31742,32962,30760,32489,36354,33432,32300,33777,
134,438,790,1141,1324,1751,2082,2160,2345,2682,3372,3465,3559,3800,4491,4434,4835,5257,5928,6366,6079,6147,6856,7087,8379,7414,7926,8086,8615,9063,9259,9708,10001,10068,10704,11097,11279,11370,11700,12271,12198,12570,12633,13224,14812,13864,14584,14689,14990,15048,15931,15076,16087,17306,16668,17542,17389,38795,18117,19161,19701,19880,20973,20476,19859,21731,21959,22066,22371,22337,22610,23703,23999,23396,24001,25485,25401,23950,25986,26065,26359,28404,27760,28446,27332,29922,28869,29652,30521,30482,30656,30514,31643,32550,31590,31990,33557,32528,33128,33073,
166,426,838,1183,1197,1890,2202,2068,2313,2587,3332,3339,3475,3931,4410,4536,4873,5363,5921,6126,6222,6627,6665,7311,21836,7824,8038,8027,8486,8786,9186,9362,9907,10471,10297,10860,10976,11023,11372,11736,12371,12404,12852,12836,27929,13708,14131,14733,14532,15104,15527,16251,15926,16543,16843,17533,17851,19384,19367,18317,19776,19539,21047,20416,19813,21502,21617,22617,22338,24742,22781,23180,23323,24078,24723,25195,25041,25202,28341,26673,26709,26933,27592,30540,27729,29072,29430,30920,29937,30754,31568,31195,31622,31923,32623,32568,32948,33200,34125,32504,
227,485,830,1109,1239,1874,1924,2008,2398,2652,3222,3574,3487,3718,4521,4657,4660,5035,5639,6248,6170,6789,6578,7040,7440,7714,8017,8257,8630,9135,9341,9591,9646,10326,10236,10667,11220,11438,11984,11997,11979,12971,13334,13238,13951,14230,14671,14467,15164,15585,15912,15389,16085,16507,16899,17154,17880,31136,19335,19085,18965,19523,20290,20211,19320,21458,21921,21907,22686,44023,25888,23089,23347,24564,23887,24623,26083,25501,26384,27024,26631,27314,27788,28793,27961,28538,28595,31073,29453,29856,30757,30981,31069,32533,32595,31856,32886,32711,33613,33194,
226,584,829,1200,1343,1864,1854,2119,2253,2570,3258,3671,3447,3695,4644,4392,4710,5238,6245,5986,6312,8159,6798,6987,7756,7672,7812,8240,8485,8786,9341,9713,9654,10569,10497,11164,11608,11837,11512,12245,12439,12350,13086,13432,13810,13828,14360,15231,14536,15480,15743,15816,16127,16435,16974,16375,17449,17762,18818,18918,19704,19862,20228,19886,19900,21605,20976,21712,22533,23182,23346,23491,24095,23613,24093,25205,25523,25271,26233,26301,27204,27384,28078,28139,27844,28315,28582,29855,30274,30095,31154,30857,31507,31502,32079,31499,35914,33293,32412,32067,
161,504,903,1187,1461,1919,1745,2009,2340,2581,3029,3456,3414,3961,4641,4604,4854,5280,5931,6615,6151,6045,6685,7014,7329,7924,7839,8291,8615,8557,9386,9393,9527,10213,10651,10631,11159,11750,11705,11870,12343,12665,12867,13039,13125,13919,14739,15544,14663,15200,15713,15817,15974,15868,16732,17209,18202,17843,18972,18495,19752,20029,20797,19944,39096,21143,21123,22146,22287,22684,23601,22849,22840,24271,24168,25514,25449,24453,27081,27205,27256,27558,27481,28744,28178,29708,27965,30022,30160,31265,31724,30597,31016,32477,31299,32595,33432,33416,33097,33445,
165,482,780,1146,1464,1952,1770,2070,2421,2539,3289,3492,3562,4024,5766,4231,4879,5030,5888,6201,5993,6461,6681,7117,7055,7678,8223,8403,8324,9125,9258,9328,10180,45643,10680,10707,34629,11313,11668,12161,12704,12496,12602,13427,13921,12896,14062,14492,15187,14700,16173,15398,15924,15956,16741,17117,17368,17628,18347,40447,19681,19538,19884,20292,21265,21127,21961,22335,22884,22485,23141,22705,23756,24577,24852,25474,24992,24859,27552,26063,26377,27535,27187,27805,27342,28911,28324,30263,29637,30810,30943,31068,31223,33353,31793,32616,45045,33300,33340,33022,
163,540,743,1291,1387,2234,1962,2105,2323,2501,3197,3498,3461,3862,4967,4433,5025,4902,5839,6244,6207,15406,6644,7048,7206,7536,8234,7792,8611,8657,9136,9682,9502,9961,10272,10535,12005,11563,11875,11843,12225,12904,12825,13113,13831,13735,14099,14229,14833,15062,15567,15909,16432,16190,16522,17640,17975,18147,19391,32579,19871,19687,19916,19691,37246,21514,20830,22168,21888,23629,23358,23194,23676,23498,24647,25452,25776,24789,26628,26306,26099,27866,27236,27928,27688,28805,27663,29071,29327,28933,30357,31677,31800,32004,32859,32529,31642,33066,33933,32376,
171,517,729,1136,1473,1994,1736,1956,2439,2672,16352,3593,3626,4051,4741,4284,5069,5239,5883,6282,6028,8307,6721,7049,7156,7511,7911,8091,8482,8466,9611,9597,9661,10338,10695,10918,12085,11662,11465,11944,11771,13052,12671,13266,13440,14111,13559,14312,15003,15677,15727,16231,16120,16408,16708,17692,18017,18115,18857,19505,19513,19852,20071,20032,20350,21196,21460,21378,22716,22913,22516,22833,23473,23850,23782,25701,25301,24480,27391,26932,26817,27921,27993,28118,27659,29127,28489,30050,29681,29712,32197,31538,31008,32814,31308,33365,30960,32426,34009,33037,
207,566,635,938,1465,1806,1778,1988,2361,2515,3047,3334,3323,3749,4548,4403,4742,5048,5570,6025,6084,7095,6858,6985,7518,7621,7870,8299,8572,8784,9206,9613,10315,10208,10431,10602,24935,11348,11870,12038,12476,12664,13093,13187,13321,13946,14462,14671,14438,15689,15895,16213,15783,16199,16285,17595,17283,17804,18740,18698,19172,19290,20251,20168,20420,20490,21649,22022,22283,23190,22572,22779,23294,24041,24762,24756,25258,25391,26230,26472,26685,27857,27960,28634,28707,28767,28120,29276,29560,30466,31100,30902,30754,32412,30641,32155,31429,31906,33007,32430,
154,501,681,1001,1348,1551,1767,2063,2255,2685,2860,3659,3946,3802,4415,4608,4765,5205,5861,6035,6130,6306,6695,6907,7162,7569,7572,8241,8132,9108,9453,9313,9590,10207,10186,10730,10871,11069,11269,12119,12630,12407,12967,13024,13593,13839,13990,14165,14858,17675,16349,15627,16271,16539,16604,17733,17498,18138,18489,18602,19355,19577,19843,20068,20510,20984,21869,22004,21974,22538,23252,23540,24174,24006,24942,26018,28307,25171,26791,27535,27104,28089,27358,28288,49357,28223,29100,29829,29381,31288,31522,30768,31185,32300,31893,32139,31717,33229,33214,33181,
191,594,686,965,1307,1532,1694,1995,2311,2636,2827,3440,3474,3884,4774,4421,4711,5242,6031,6043,6048,6453,6385,7014,7409,7546,8115,8056,30984,9095,9363,9607,9730,10035,10875,10868,10931,11360,11543,12317,12167,12530,13022,13084,13658,14215,14247,14098,14438,15305,15894,15485,16514,16449,16881,17338,17543,18365,18761,18916,19278,19583,20014,19610,20170,21311,21387,22137,21760,23179,22292,23291,23348,24112,24072,25402,25309,24292,26088,26295,27756,26943,26964,28096,42930,28524,28453,28976,30285,30223,30967,32410,31539,32027,31919,32959,31184,33496,34037,33176,
207,542,700,894,1402,15050,1824,2070,2272,2558,2883,3609,3551,3983,4380,4413,5089,5401,6060,6202,6006,6343,6752,7141,7205,7628,7803,8248,9375,9063,9300,9500,9692,10160,10560,10766,10769,11543,11591,12204,12268,12616,12854,13226,13382,16508,14056,14697,14923,15220,16067,15714,16260,16463,16310,17742,17130,18198,18849,18666,20057,21714,20617,19290,20413,20652,21837,22259,22104,22559,22746,22719,23832,24159,24440,25106,25607,24715,26886,26100,25928,26755,27857,28044,27824,28842,27591,29768,29890,30083,31414,31258,30597,32643,31785,31902,30564,33376,33280,32221,
149,515,632,1012,1357,1383,1646,2028,2449,2834,2908,3464,3566,3925,4320,4639,4654,4992,5881,6302,6079,7009,6277,6848,7552,7511,7774,7960,9023,9198,9128,9659,9826,9998,10322,10929,11104,10980,11595,11988,12142,12470,12792,12973,13456,13582,13885,13991,15041,14963,29134,39751,16736,16120,16546,17155,17808,17826,18661,18666,19686,19458,20672,20282,19887,21088,21246,21975,22563,23480,21877,22809,23369,23978,24566,25355,25502,25128,27208,26674,26145,27995,28390,29115,27116,27982,28192,29964,29718,32726,33187,30372,30770,34229,32822,31919,30223,33778,35533,32376,
142,475,715,945,1702,1442,1710,2138,2287,2786,3112,3369,3522,3791,4526,4490,4624,5219,5720,6147,6041,7837,6528,6856,7138,7862,8151,8374,21876,8929,9149,9459,9909,10432,10716,10687,10802,11598,11580,12153,13437,12416,12875,13485,13157,13833,14533,14178,14564,14861,15451,17355,16170,16152,18677,17882,18259,17861,18907,18718,19693,37073,20062,19687,20491,21771,21124,22586,22090,22543,22772,23355,24253,24834,24209,25351,25647,23611,27796,26753,26266,27943,27749,27873,28457,28559,29620,28594,31153,30458,31105,31150,30817,32173,31769,31860,30942,33668,45998,32674,
169,506,14210,14487,1384,1521,1656,2013,2258,2589,3175,3639,3498,3683,4558,4435,4671,4903,6017,6160,6243,6408,6536,6764,7100,7466,7875,8159,8332,9152,9415,9329,9725,10085,10639,10422,10397,11562,11624,11927,14198,12769,13100,13297,13589,14036,14423,15037,15188,14714,16036,29444,16049,16170,41179,16998,18091,17800,18332,18340,19855,33378,19858,20242,20027,20453,21184,21592,22401,22708,22884,22953,23131,23451,23800,24958,25778,24889,26777,26786,26601,26924,27575,28818,28204,30531,28905,29446,29571,30083,31679,30694,30984,31530,31222,32767,29870,33488,32546,32380,
207,544,639,841,1341,1465,1589,2085,2323,2563,2942,3532,3513,3969,4263,4857,4849,5099,5772,6006,6042,6314,6792,6661,7128,7276,7914,8037,8274,9042,9279,9457,9934,10173,10203,10671,11023,11080,11916,11827,13292,12238,12717,13311,13310,13878,13625,14504,14917,14764,15663,15562,16317,16181,33261,17475,17981,17793,18823,18324,18777,19711,20162,19823,20860,21562,21522,22236,21992,22512,23095,22853,23536,23437,23870,25447,26055,24280,26399,26589,25767,27909,28425,28232,27281,28156,27968,29500,29872,30318,31611,31122,31667,32555,31176,32608,31156,32779,31876,32411,
153,527,703,948,1259,1472,1694,2010,2298,2473,3048,3367,3421,3836,4665,4766,4774,5389,5662,6154,5945,6219,6550,6950,7032,7970,8008,8348,8541,8772,9080,9385,10000,10483,10044,10345,11080,11283,11908,11899,13401,12372,12713,13072,13196,13519,14311,16939,14561,14925,15569,15628,15925,16445,16511,17411,17277,18293,18645,18829,19928,18804,20708,20013,20077,21139,21113,22175,21792,22904,22854,23360,23585,24388,24503,24373,26686,24893,26045,26062,26313,27174,27302,28627,28167,28670,28279,29550,28925,29917,31711,30496,30345,31891,31517,32270,30816,32916,32743,32054,
169,467,662,885,1372,1428,1715,2003,2170,2704,2817,3595,3574,3944,4614,4574,4871,5139,5880,6319,5917,6332,6634,6948,6996,7273,7921,8343,8693,8648,9564,9312,9810,10024,10638,10723,11011,11563,12032,12372,13295,12630,12253,13065,13623,13807,16090,14755,14738,15438,15177,15677,15537,16414,16793,17541,17734,17870,18951,18097,19969,19332,20522,19742,20647,20468,21341,21807,22156,22779,23411,24035,23572,23901,24215,28385,25359,25102,26397,27106,26223,27304,29990,27513,28101,29006,27460,28654,29927,34150,31279,30127,31639,32647,31126,35179,31658,36710,32425,32613,
188,543,659,917,1325,1522,1875,1993,2239,2747,2809,3518,3482,3749,4456,4591,4812,5122,5769,6087,5936,7750,6492,7080,7263,7658,7796,7946,8399,8783,9230,9642,9555,10219,10482,10376,10979,11471,11326,12401,13424,12729,13049,12883,13996,13915,13811,14461,14951,15158,15375,15723,16061,17119,17415,17823,17864,18471,19230,19417,19658,19052,19779,19763,20206,20632,22235,23902,22503,22805,23406,23347,23182,23626,24157,25909,25815,25096,26619,26510,26165,27157,27922,28185,27438,29016,28997,28566,29757,30392,30219,31469,30997,45615,30597,31092,31138,32782,32526,32787,
186,444,679,937,1284,1392,1709,2173,2273,2603,2854,3296,3492,3734,4512,4543,29933,5225,5637,5968,5665,7410,6446,6979,7337,7590,7899,8236,8556,8777,9125,9410,10044,9758,10792,10677,11163,11521,11935,11763,12128,12243,13007,13297,13355,13851,14208,14551,14654,15331,15316,15977,15983,16467,16884,17242,17409,17740,19186,18426,19950,19446,20632,19925,20835,21295,21476,22083,22194,22762,23058,23791,23606,24449,24045,25057,25490,24872,25392,27053,26108,27623,27890,28049,28561,27641,28342,29376,29729,30029,31921,30528,31334,30934,31138,32313,31086,33587,32243,32692,
171,474,676,870,1288,1355,1728,2037,2381,2622,2926,7536,3752,3834,4605,4512,5084,5230,5716,6256,5844,6410,6774,6735,7232,7815,8001,8031,8447,8453,9261,9325,9795,9921,10738,10496,11305,11512,11819,11817,12478,12399,13191,13015,13480,14047,14468,14424,14832,15087,15450,16190,15710,16120,16985,17496,17991,18085,18843,18738,19489,19128,19905,19688,20612,21347,21170,21458,22382,21704,22546,22623,23328,24156,24012,26059,26689,26887,25691,26895,27071,27723,27968,27399,27380,28720,30530,32348,30174,29848,44263,30586,32076,31149,31750,32602,30231,33418,33038,32524,
