Size 10,Size 20,Size 30,Size 40,Size 50,Size 60,Size 70,Size 80,Size 90,Size 100,Size 110,Size 120,Size 130,Size 140,Size 150,Size 160,Size 170,Size 180,Size 190,Size 200,Size 210,Size 220,Size 230,Size 240,Size 250,Size 260,Size 270,Size 280,Size 290,Size 300,Size 310,Size 320,Size 330,Size 340,Size 350,Size 360,Size 370,Size 380,Size 390,Size 400,Size 410,Size 420,Size 430,Size 440,Size 450,Size 460,Size 470,Size 480,Size 490,Size 500,Size 510,Size 520,Size 530,Size 540,Size 550,Size 560,Size 570,Size 580,Size 590,Size 600,Size 610,Size 620,Size 630,Size 640,Size 650,Size 660,Size 670,Size 680,Size 690,Size 700,Size 710,Size 720,Size 730,Size 740,Size 750,Size 760,Size 770,Size 780,Size 790,Size 800,Size 810,Size 820,Size 830,Size 840,Size 850,Size 860,Size 870,Size 880,Size 890,Size 900,Size 910,Size 920,Size 930,Size 940,Size 950,Size 960,Size 970,Size 980,Size 990,Size 1000,
298,712,1171,1779,2362,3545,4241,6410,23812,8674,23049,27890,29624,32291,16307,36623,37039,40106,23521,42195,44273,50321,52184,33233,35450,36551,43252,66866,69072,70622,69256,70957,55827,92423,84075,87665,110760,83541,78460,115570,126886,126376,122208,135201,133971,170150,152134,155427,117641,165023,174881,132473,176858,185864,143366,187766,193742,204459,208799,226352,224136,229991,237407,190087,198928,268075,247964,220188,247785,288760,290352,304934,249526,310798,298426,266410,341454,326354,323474,340564,367392,316808,316031,323762,389900,429347,388339,439216,407837,414298,424217,384381,434493,488767,403684,461356,424409,470877,532643,491122,
249,598,1054,1597,2329,2974,22143,5855,7280,8208,27650,11546,14079,14898,15189,16770,18039,19767,42206,24512,26872,33916,35210,64932,33468,36234,77768,56332,60550,64753,70406,71346,55593,58940,86090,79886,81170,83412,75641,81384,82606,87006,121032,95679,99803,117900,124371,111790,114726,117063,143376,130638,134227,139050,142394,144953,153509,159485,164493,194543,203786,214572,185760,189696,200517,236044,207786,212508,219702,258320,231310,276886,246339,251026,258981,265428,316445,278228,283824,340123,313806,306469,314474,318772,331296,389393,345801,404958,360188,366073,374240,380507,390944,413552,407619,414664,426604,433946,439738,501957,
240,602,1000,1590,2185,2988,4265,6139,6989,8614,9928,11227,12791,27944,15497,16522,18517,33073,36677,38095,39063,45849,33084,32638,33848,36242,61030,41194,44302,46343,57617,60361,55690,59726,70987,64028,78252,71480,77421,78743,82790,86742,105218,95278,98786,102901,118624,111329,115424,119338,123913,128822,134184,139200,142834,146097,153884,157634,164399,170978,203762,180210,185962,191331,195524,227346,208083,214261,221602,225757,249258,242429,244305,253677,260800,292725,315361,279349,285162,342232,301606,309594,312911,320853,327976,392098,338899,352265,373774,367620,374971,429722,394517,395107,405729,414925,423358,504424,472345,522134,
253,558,1072,1635,20930,21750,4794,5697,7136,21939,9641,24503,12676,13818,15865,16540,18286,18665,23806,25758,24471,28225,36182,31261,33401,36067,43835,40601,43713,49105,48864,52007,55365,58546,64766,65298,68607,72597,76169,79495,84082,88692,104570,95369,98173,103930,107649,110667,115609,123167,125378,136810,134537,139934,143567,150009,153107,159643,190588,169909,202394,179697,185200,207135,197063,268893,211263,215298,240560,223649,230473,238686,289826,250578,258458,289319,316026,313174,284895,340366,315337,304725,314906,318568,337006,391098,399213,349696,417535,365897,376148,381433,419386,458637,421744,482970,423511,503802,513039,522544,
249,591,1035,20248,2322,3521,5052,5885,6767,7587,9701,10544,13419,14180,15746,30481,18883,18961,23379,25893,25065,30281,48531,30819,33486,36237,38517,40802,43636,53051,49430,53116,64147,58488,64023,66023,68530,71833,75445,79048,82540,86929,104663,95440,112746,102567,106507,111926,115505,117230,125819,139476,134077,139570,143418,148399,153538,157697,163925,170716,203060,181135,185774,190051,196456,236542,225615,244328,255709,225176,232187,239329,285443,264975,256883,268408,316394,324441,319771,341491,299618,303838,314639,345821,381865,392878,366769,365717,416915,365014,374198,407113,454680,425213,474641,485281,424309,476779,515466,522797,
241,564,977,1707,3153,4048,4702,5802,6848,7567,22792,10793,25356,12001,16041,15106,19370,18582,23361,25926,24941,31487,32889,31047,33702,35513,39226,40836,44235,46918,49031,52646,64047,58007,62246,65479,68533,71675,76432,80504,81912,86764,105212,94216,96602,103314,105876,110391,116150,117892,124406,129461,134796,139331,143625,148639,171270,173566,165691,169039,202077,179967,186995,190376,198134,234986,205717,250619,218045,225524,270189,238168,249175,293863,260341,266042,315641,284481,302913,342278,300328,305897,315360,321175,382122,391007,399888,409847,420491,412281,373002,445154,455687,443047,470653,450245,434213,427094,465629,523877,
220,598,19431,1757,2997,3998,4849,5669,6767,7574,9231,9199,10697,11753,13185,17473,18739,19038,23453,25744,24857,30811,31728,31366,33909,36361,38963,40952,49574,46490,49343,52273,64413,59023,61308,65168,68245,72072,75682,79393,83279,87029,104956,121578,96260,102477,106231,110721,115928,118175,148576,127731,133113,136785,146223,147835,178222,159349,164936,168807,202179,202906,184131,191131,197762,236487,202946,214987,216752,226896,273337,242856,246044,293491,260507,265028,316943,300682,285022,341175,296888,306348,314672,319831,382863,391105,344627,409145,417389,427384,437512,447090,453701,398747,407315,415593,494454,435125,441166,522539,
227,529,1188,2024,2717,3548,4746,5795,7260,6844,9072,9346,10523,11953,13569,35588,17945,18563,23549,26326,25165,28260,31607,30770,33727,36966,38463,41721,50023,46488,49206,51924,64133,58222,61895,66046,68487,71702,75811,80205,83649,86873,104267,118962,97118,102424,107070,117310,124087,118154,130850,129515,133265,137949,144251,162639,178622,160565,163911,169757,199834,219162,184943,189035,195477,237283,205796,216132,224870,227762,270850,278613,275845,293154,258011,307912,317145,323872,288143,340849,298580,306820,316973,321715,340712,393075,344070,409495,382231,427344,436846,444643,456899,402504,409196,412024,494468,430725,441767,450652,
262,513,1114,2044,2795,3659,17962,5999,7227,6800,9197,9205,11027,11911,13464,16478,21116,18826,23898,26037,24489,32213,32617,31027,33360,35524,38269,41087,50334,46796,48939,52661,64054,58335,61285,65151,67827,71713,75604,78426,82217,86574,105384,95222,97587,103322,107765,128322,134467,119578,124386,131402,149026,138589,145245,149357,175404,158474,164223,172574,175451,209066,186358,193891,194818,235584,203893,217777,256916,227053,270366,278170,285614,294678,260129,308181,316604,323584,282657,290215,325796,306833,320003,318652,383353,392942,344119,408697,418938,426062,405366,441515,454500,401737,451037,486338,493993,432781,443685,453995,
264,507,1201,1914,2873,3993,4209,5739,18426,7095,9249,9259,10459,12065,13766,30786,18136,18895,23421,25492,24821,30402,29746,31782,33738,36286,38704,40817,43400,46908,50274,52258,63721,58986,61921,65520,69212,72382,75620,77737,81736,87685,104880,94475,96034,103548,107824,128304,133492,118735,125869,128951,154605,139981,142122,149847,178523,160222,164646,168784,171746,208119,184880,190164,197034,235731,209895,214405,216964,226407,272119,278553,285031,293298,259007,281759,317033,309530,284604,292378,349094,309242,315712,322324,382741,391514,339717,387448,418139,423511,379136,438486,447195,399437,472494,484077,487334,489166,441627,444026,
267,538,1045,1995,3007,3946,4069,5709,5658,6590,8045,9087,11022,12243,14079,17241,31805,18972,20644,22507,24852,29936,33882,31130,33817,35967,38835,40510,43242,47022,49193,59754,66178,61073,62742,75872,68491,73566,75965,77990,83040,86643,143048,94190,95315,102429,107370,128970,133027,118559,123684,129335,156299,144265,143141,147369,179578,157956,163367,170458,173684,182530,185418,190309,198355,235706,207656,213229,215763,245353,270140,279330,285447,251911,256602,263870,317336,278520,284566,290346,348249,303820,313769,320662,382479,348848,393137,351440,416735,364794,378518,445830,446234,398819,449572,464304,421473,503346,439476,453399,
227,540,1053,2050,2932,3067,3816,5837,5710,6874,8048,9295,29810,12054,13493,15149,19241,19109,20576,22461,24555,28707,33439,31297,33000,36436,38470,41555,43684,46903,49376,52784,54021,58557,61765,75502,68883,72407,76298,78737,83988,87165,90927,94310,97478,102810,106721,128716,134896,118540,124337,129406,154716,160958,144610,149734,177698,160980,165501,169572,175256,218841,210034,190925,199010,237690,208547,215152,215314,263198,269984,278892,284832,250134,260990,266646,316906,277900,330304,322912,344088,306406,350624,324694,383170,334043,399831,353747,415421,367004,374834,446760,455257,396388,404515,484793,421883,503497,442772,449756,
229,497,1383,1999,2698,16597,3753,5839,5602,6735,7996,9321,11250,12118,13773,15041,19278,18681,20689,22737,24631,30761,34818,31020,33466,36299,38397,41628,43833,46535,55757,52518,54642,58084,61874,74921,68155,72063,76453,79601,84604,86608,90319,94942,96386,103111,106822,128888,134443,137391,124225,128718,154808,161076,143707,150054,157544,160373,164655,168967,176533,208909,215821,191457,196519,236176,209885,214459,249097,263266,271065,277374,285575,251908,259324,265460,315413,278387,332282,340641,297621,307844,364215,322221,381957,338635,401188,352812,360383,368918,374457,445415,455956,399130,403785,484770,478230,502926,444364,450911,
208,541,1300,2091,2326,2990,3919,6189,5691,7030,8121,9386,11536,12378,13666,15068,18837,18553,20619,22035,25099,30810,32342,31033,33150,36070,38600,41292,43696,47316,49025,52056,53800,59060,62692,74875,69722,72579,75977,83060,83501,86104,90716,94614,97260,102375,123171,125184,135184,138385,124226,129505,154666,160837,145219,149722,154707,158579,163203,170415,186105,181288,203364,191033,196100,235606,206925,217049,256160,263680,271888,278233,285049,251706,260005,265471,315526,279933,331813,340783,300009,308077,365407,363091,383206,379062,399992,352738,360121,365557,374377,446264,455247,397448,408957,484190,492960,505573,487895,472973,
226,572,1399,2043,2320,2958,3948,5555,5748,6521,8259,9210,11558,12169,13529,15442,19059,19071,20234,22265,48559,32128,31940,30853,33603,36081,39399,41374,43783,46420,50035,52849,56020,58647,61170,75071,68209,72651,76200,91555,82762,86568,91014,93067,99215,103599,124874,111430,133769,138862,125286,130441,157562,138676,143853,170460,152764,158407,164631,170042,202362,179746,216957,190970,197462,235727,242880,213700,257788,265432,271034,278724,286625,253282,258121,266651,316524,280282,334620,341249,322087,355159,313056,373946,383293,390019,399795,347965,360003,366229,375049,444430,456388,396698,409219,484975,468532,504111,512630,523895,
245,530,1325,2195,2371,2930,3818,5688,5746,7047,8185,9342,11827,12145,13420,15327,17387,18513,20948,22374,42426,27712,31239,30737,33653,36180,38001,41405,44250,45803,57399,52411,54527,58362,62808,75044,69498,73122,76051,90817,84110,98331,90941,94553,99706,103625,123350,117498,133201,139018,126207,130578,154797,140502,144024,172491,152687,159987,163978,171087,202543,181062,217663,191328,195340,235303,208968,215158,255488,263154,229579,240520,284867,261260,257288,261793,315648,278333,332122,342328,348391,357570,311273,370620,381311,392854,402659,394513,355932,428104,372128,448226,455546,444888,405768,482069,494666,430832,513611,565913,
206,596,1155,2122,16058,3010,3783,5299,6004,6912,8211,9218,11754,11826,13742,15508,16875,18670,20372,22404,24568,28961,30037,31544,33877,35956,38392,41252,44231,47434,56896,52189,54853,58266,62181,75153,69174,73035,75198,91991,82662,100802,90007,100217,98645,102723,123764,128614,134281,139115,123975,128489,132079,137608,144729,163020,152911,157288,164109,168911,201838,205429,216849,190083,199636,236050,209675,214803,259209,263487,226652,239939,284743,293589,257891,264802,316221,282333,332409,341099,347835,357136,311403,324702,382501,392669,399614,409577,361499,358364,376839,489998,440640,464075,408402,485577,538842,432799,513262,523141,
216,520,1284,1583,2269,2919,3790,5137,5873,6977,8476,9424,11725,12054,13850,15212,16930,19168,20636,22880,25376,32234,30306,31506,33557,36636,38365,41474,43672,46084,48666,52955,55312,58889,61843,75014,68131,73803,76101,91638,83046,100132,90454,109368,99157,103346,124306,129010,134366,139730,125000,128943,132817,153088,144504,147169,155621,159895,163661,170415,202745,197042,215197,191190,195472,234806,207416,214171,256409,263227,242107,239083,246447,292651,270848,264677,317262,278408,333188,341054,350254,357329,354343,322618,383088,339779,401289,409396,355327,429340,374363,446930,393986,465520,410232,483648,493263,505499,460673,565712,
207,518,1161,1626,2053,2986,3831,5695,5708,6716,8251,9244,25102,11868,13572,15216,17376,19060,20382,22348,24443,30324,34541,31101,33253,36085,38693,40978,43164,46626,48515,51906,55197,58073,62586,75585,68934,72127,76076,91366,82802,100044,90506,109579,98653,101873,124542,128460,133710,139532,125986,130818,131138,161417,143145,147209,153098,156862,164640,169687,204249,181598,215506,191796,228018,234930,222345,214651,256283,264721,248302,286845,246434,292848,300172,266391,315469,279635,332087,292150,348513,359081,305206,320316,383048,362926,400871,408981,420828,426674,377134,446460,389751,464213,492367,485656,495904,431696,440465,521464,
235,664,1236,1683,2129,3031,3752,5720,5890,6746,8183,9308,12412,12649,13744,15405,17237,19123,20989,22714,24501,29823,34155,31040,33001,35909,38745,40405,43629,47104,49143,52106,55417,58798,62738,75471,69164,72164,75465,91113,82996,86598,91749,108562,99301,111788,124541,129296,133677,140038,124534,129582,130383,160593,143468,148310,153659,160545,163474,168122,174978,182067,216861,221912,228084,231116,244213,214421,259363,263605,226395,593302,282618,293619,299583,264526,314939,276798,331965,291987,347730,357012,306103,321789,384030,390131,400084,408987,416713,427319,372495,445773,437528,464822,475596,484521,491862,461029,445079,524506,
236,625,1217,1641,2275,2997,3800,5818,5618,6829,8068,9536,12430,11834,13435,15384,16711,18664,43406,22248,24394,33547,32134,31111,33589,36415,38493,41038,43657,46713,47711,52870,55759,59113,70883,75595,69680,73472,75814,90608,82557,87072,118942,108524,98007,118321,124074,129358,134001,139009,124287,128218,130834,160084,154082,148706,153602,158370,163716,170467,177772,180858,216419,222607,229305,203725,242490,216479,257865,264002,231879,242913,244853,293490,300092,264051,289501,312024,332856,295752,348903,356348,346358,322435,381836,404266,350896,411576,419631,427330,373991,446680,491378,507531,473845,485624,493824,503658,441231,542045,
222,593,1250,1671,2194,2992,3720,5699,5469,6819,7966,9646,10619,12006,13350,15186,17132,19019,38448,22172,24955,49654,31793,32038,34077,35639,38101,41449,43623,47447,49157,52944,55023,58854,61535,74931,69584,71377,75843,91160,82972,86943,116706,108623,98380,118501,125538,128861,133596,138848,126367,130633,131381,139191,166410,147240,153357,159918,162573,169889,174556,180554,216060,222652,229645,201117,242302,216204,256938,264668,231410,240719,247702,292108,300997,265428,271810,324419,332279,294048,348854,320041,365361,323089,411726,393020,345430,409314,459985,471312,377091,444858,456430,443973,471608,549665,508956,574527,457033,556083,
231,543,1278,1786,2192,2933,3892,5876,5737,6768,8279,9130,10678,12343,13738,15166,16559,18956,20608,22700,25017,45054,33349,31100,33990,35224,39485,41222,43179,46375,48458,51716,54758,58478,61321,75420,69724,72259,76203,91885,83363,86071,104325,108074,97779,118821,124639,128617,135475,138595,124733,127413,133968,140860,167928,146583,154335,159414,165091,168810,174453,239510,215807,222428,217839,204314,243783,236136,257242,262711,269839,241260,286223,294171,300660,265627,275506,323639,332492,293912,347657,309121,365901,323375,330803,334012,348814,385563,372485,428521,463727,458615,454315,399127,474520,509944,495795,505957,573870,444002,
252,628,1244,1799,2271,2833,3828,5644,5750,6606,7824,9215,10458,12427,14177,15487,16904,19047,20570,22781,24283,28688,55527,31196,33673,36274,38574,47833,42987,46582,48955,52559,55267,58104,61405,75934,68674,72550,76537,78262,82628,85521,104659,107358,98189,118457,124720,129284,113636,139062,125542,129417,132743,140587,167206,148149,153925,161882,163499,168532,172341,209574,216098,223293,197316,201431,242288,249437,258815,263413,271286,241375,285197,293928,300829,265816,270121,323724,289834,339358,349881,303701,365824,322458,328997,345516,342795,353366,417620,427508,449167,467600,524078,399230,517096,415227,492506,492062,548074,552300,
252,529,1393,15188,2222,2966,3836,6001,5905,6923,8088,9184,10420,12139,13417,15077,16816,19077,20232,22673,24882,31067,47007,31582,33542,42613,38621,47349,43716,48241,49252,53041,56008,58398,61182,75180,68269,71873,75564,81156,92296,86694,105059,108599,99877,119467,124309,110929,114014,138484,125925,127842,135410,138641,143938,149921,154186,159163,167180,169407,175711,208316,216185,222399,197887,204773,242075,250644,255907,266326,271037,252652,285801,293607,303640,293966,350780,325194,284298,293063,347743,336361,365335,380936,329837,390689,346777,406018,417306,428572,376890,460164,454262,528817,443230,441172,479314,431825,513568,673596,
235,533,1197,1552,2223,2925,3840,5728,6056,6665,8018,9220,10704,12088,13601,15445,16664,18509,20608,22454,24830,31328,31410,30871,33426,41030,41032,47499,44836,46787,48763,53099,55071,59500,60852,75349,68986,73245,76292,91942,93894,85580,105528,134666,97847,119284,125017,110198,114343,138448,125660,129548,134025,139594,141840,147532,153416,158072,165981,168646,173097,208700,216617,222001,197469,204167,242595,248761,219837,265024,271617,271406,286019,293829,301145,309953,315974,324304,283880,292782,349260,356685,410961,322898,371481,391762,442396,395374,470011,466844,374859,456733,457218,464715,437921,546007,580182,518348,625973,523846,
190,685,1319,1542,2229,2961,3613,5981,5815,6762,8256,9194,10888,11956,13611,15376,17358,18428,20862,22226,24913,30381,34712,31070,34083,41551,38449,45893,44214,46682,48283,53130,56376,58790,60463,63920,69457,71730,75064,90665,82725,88400,104846,113186,98150,118991,123763,109795,113160,139917,124914,130544,133557,138107,142877,148598,153561,159663,165275,197251,174326,232238,216826,221470,196251,204668,244172,229645,218507,264098,270576,240882,285269,291590,300205,307451,315586,324500,284884,294103,347873,306519,363698,320639,395351,359231,400533,439970,425239,430986,434820,457914,495730,467650,444105,518740,599211,443887,545437,553390,
221,682,1293,1778,2253,3059,3886,5852,5680,6792,7907,9436,10885,12194,13633,15259,17242,18826,20798,22772,24496,29501,33825,30884,33492,41367,38410,41960,42867,46233,49817,53030,55357,68060,61570,64541,68677,72015,74930,91961,82934,87500,104926,94199,97797,120146,124413,108266,113663,138771,126778,129263,132759,139537,165930,170085,153566,158465,164614,195498,175288,223032,215611,223712,197112,204611,242249,213675,223863,264885,271311,240549,285930,291450,301677,309195,317238,322622,287005,295776,348692,396895,365497,321508,394291,450821,440723,411855,419988,383893,370075,522803,589903,480405,532901,414317,434171,507931,502674,521974,
228,670,1278,1519,2167,2861,3823,5876,5885,6793,7905,9112,11032,12117,13981,15633,17140,18743,20272,44786,24411,26396,33589,34594,33873,41548,38322,41378,45470,46439,49249,51970,62431,67515,60929,64399,68455,72466,77093,91639,82499,86313,104832,95018,98818,119241,124789,109695,114137,139420,124955,129704,134380,138394,166471,171772,154734,160380,163447,196328,174914,180433,216624,192205,196804,204627,241966,215889,221401,263791,270232,246178,287420,291872,302320,352184,316225,324155,281926,292822,343586,298310,408409,322449,375572,396026,402761,409729,417962,367787,377938,489621,471195,487763,555538,414284,773395,434505,440565,525352,
242,824,1211,1583,2138,2958,3866,5789,5694,6959,7792,9262,10739,12363,13615,15052,17384,18477,20516,38326,24165,31377,34218,31532,34069,41970,38284,41034,43802,46706,48533,55153,56405,67340,61941,65178,69631,72753,75744,91520,82265,86336,129469,94174,99166,119360,124720,109461,114064,127411,128020,129445,135932,138385,166314,171783,153022,157987,165543,196352,174873,178624,216839,189112,198146,204080,210217,214746,220270,243350,247216,234921,286776,293174,301039,309767,316400,363175,286046,295942,298761,299619,365149,320201,373932,390810,398846,350018,449308,474767,466142,456063,489527,437944,421406,413900,544235,478534,481883,522834,
204,729,1317,1592,2231,2908,3855,5762,5571,7010,8074,9059,10675,12054,13687,15059,16681,18764,20862,25260,24634,30988,30634,31391,40269,41522,38446,41141,43607,46696,49045,52174,54681,67673,61645,64314,74655,73057,75188,91684,84366,87679,116837,94574,98772,102359,123323,109794,114684,119086,126276,129805,132832,138039,167507,171890,174378,159938,166429,196236,175003,180642,184624,191172,198501,202781,210387,214809,218370,264581,232822,240604,285090,292633,301673,311024,336358,279507,367644,295545,299684,328945,392301,322083,384031,390722,401130,459493,463699,395573,541035,457801,455063,804411,458267,416400,423101,430959,444559,598498,
215,671,1054,1463,2204,2971,3765,5740,5533,7189,8130,9211,10588,11827,13636,15232,17076,18838,20829,25667,24910,29137,33387,30928,38855,41790,39999,41399,43991,46376,51230,52065,56045,67893,60615,66496,78830,73187,75031,80716,82882,86618,105370,94809,99658,102680,124089,108962,135240,119443,124665,128830,133743,157889,165922,172179,169770,159596,164966,198355,174206,203332,182895,189790,199457,203742,208983,251823,219808,264705,234849,239270,285794,248456,261509,309105,323114,281448,331529,294328,304436,357581,380050,459231,396040,500165,467892,431338,418383,414804,469915,456797,486578,611520,554801,459768,493625,432693,483855,459627,
203,660,1024,1538,2270,3069,3844,5705,5618,6950,8125,9315,10812,12391,14091,15262,16897,18634,20787,23157,24467,30395,33524,30900,38442,35177,38198,41428,45007,46595,49388,52670,56333,67564,62370,65039,79322,82603,75906,78573,83524,85563,104558,94244,98553,101904,124606,123221,134015,120408,125647,130746,133604,160635,166806,173802,152938,159099,163836,197113,174736,223757,185698,192813,197168,201239,211630,217996,235812,263953,234326,447117,255432,247253,257958,308929,346987,284595,332162,379189,383700,359164,364920,376173,409674,390249,450604,444261,457326,763860,415658,457686,454684,413001,485729,425883,420990,524194,512638,893962,
218,672,1112,1490,2141,3079,3743,5841,5720,7110,7988,9317,10647,12089,13743,15331,16965,18647,20412,22895,24988,29264,32167,30805,33164,35774,38767,41230,44272,46198,49473,52708,56436,67884,62175,65701,78760,82974,75531,78842,83229,86427,104753,95360,98617,103717,123429,128664,133070,120296,126563,127748,134455,162180,165862,171867,153505,160407,162111,196041,173318,208400,187445,194316,194603,203129,206275,214220,256133,264182,236011,278515,244489,252650,259803,308514,308085,281581,361108,310672,348487,330217,368215,376031,391284,429292,409747,622391,450454,466509,378519,473262,456819,444308,408235,446352,491757,516669,557728,592202,
234,658,1189,1516,2155,2919,3812,5967,5718,6716,7883,9309,10758,14982,13668,15154,16977,18874,21049,22898,24447,30679,32824,31277,33751,35941,38692,40991,43514,46838,49692,52286,55333,66915,60764,64625,79084,82342,75348,78550,83458,86434,105221,95108,110066,103040,123772,107751,133707,174256,124335,130236,135329,137028,166625,172774,153759,157542,165756,195766,173907,208409,188329,191057,198038,204684,208562,217629,257780,262915,233096,274087,247270,252470,267307,308190,283042,358756,325393,343079,348927,309156,397084,373653,390129,390674,417429,533852,473173,393795,482829,458960,456718,397133,505482,495351,519828,445957,497776,510710,
234,667,1116,1588,2315,2946,3754,5840,5811,7007,7983,9383,10779,31501,13383,14988,17571,18518,20792,22763,24492,28272,34884,31587,33218,36323,38185,41224,44500,47339,49043,52974,55509,67148,62104,65864,79126,83415,75198,78061,82614,87473,104898,116963,105862,102790,124011,110046,133812,119324,124731,130375,133449,136723,167036,171947,153813,158874,164325,195798,175123,209590,188297,192073,197964,202973,206275,215644,257337,264639,237050,237323,244274,253016,342337,307947,282734,327018,286672,340969,348829,330839,408682,431190,365124,390474,420599,355519,828336,434649,461372,465881,455320,399185,473310,530691,696114,446263,619537,576264,
249,642,1021,1526,2241,2846,3534,5845,5679,6790,8028,9275,10769,13313,13789,15059,16497,19227,20543,22853,24436,31128,34422,31106,33210,36077,38733,41873,43821,47035,49368,52459,56015,66996,71522,64844,80930,83136,75972,80012,95155,85914,103824,119998,99754,104179,124055,109562,112850,118270,124724,129141,136162,137261,166979,155856,155648,174013,168403,197705,175030,240098,186854,190453,196479,200843,244118,212874,257239,262765,233608,276098,273508,250837,256111,375944,328491,319738,286152,320867,450972,433805,397964,430023,336814,426485,344584,427017,479214,427649,414533,402171,409875,485344,505997,427766,586151,501802,453098,525755,
234,601,1091,1510,2323,3090,3722,5779,5602,6950,7996,9210,10443,12930,13780,15326,17066,21129,20645,22560,24846,31228,30810,30879,32519,35583,38205,41502,43416,46667,49259,52483,56522,68859,72237,65486,79179,83150,75807,79791,116870,87804,104984,109460,98063,102892,125050,108959,115744,118779,124620,128842,154895,141199,166556,148236,153337,184294,164383,197296,175471,179102,187034,190938,199526,204243,242120,216473,255709,263022,242965,326078,318269,358717,360604,318527,324188,277378,281208,426649,374781,365771,694304,373914,337376,391511,403959,404877,417785,429337,374715,566009,400342,463624,474059,429174,511135,518076,579919,561969,
239,629,969,1566,2102,3016,3676,5766,5759,6631,8111,9078,10567,27112,13914,15156,17294,41124,20172,22080,25050,31873,33605,31423,32943,36258,38811,41156,43749,46459,49563,52022,55545,67993,62172,75696,69018,82775,75733,78284,89583,86299,105950,91424,98812,102898,103990,126230,117697,119186,125544,129774,155218,161195,167988,148863,151948,184836,165000,196986,175294,182085,185018,192229,196064,203543,241150,215738,255721,262355,271929,285781,294548,315869,333836,309000,363613,280197,372882,340353,349741,407633,498377,412862,394569,392629,527375,408330,416752,510272,419957,432298,405192,537431,638174,523856,494075,514588,584751,561710,
232,754,991,1586,2117,2949,3748,5760,5733,6972,8005,8985,10737,13935,13899,15077,16961,35590,20338,22264,25111,31959,30535,31771,33310,36436,38466,41387,43329,45902,48818,52541,55769,67756,62344,75271,67509,83183,76380,80081,91607,86404,92043,93390,98195,102413,104814,129080,115820,120594,123917,129511,155024,161840,165996,170739,152482,183095,165767,195864,173677,179485,183563,189484,197326,205531,242280,216252,256286,262773,270829,297399,257948,284305,302196,309280,332345,359303,343268,344726,348375,307811,353602,373481,392454,391582,478446,354670,418619,384934,378217,494794,402355,463884,410057,459010,536734,517038,555971,523362,
204,607,1025,4406,2212,2864,3867,5872,5812,6819,7774,9075,10939,13785,13777,14802,16956,18646,20651,22102,24257,26464,31816,31261,33352,35889,38039,41187,43998,46979,49482,52178,56030,67621,61689,75281,69068,82814,75727,79165,89491,86147,90200,94554,98706,104607,104402,125484,114581,117014,124639,128766,154926,160996,166635,171826,154850,185094,163317,197203,173712,180258,203381,222435,197850,205032,243420,247064,227906,358456,336619,278780,324180,288220,301521,269891,325587,279629,293673,340092,350233,324877,398903,373509,392543,411984,415147,350762,455449,470223,440962,528719,402838,508999,482742,612559,550484,470080,488709,808683,
232,651,1036,1933,2267,3029,3623,5471,5672,6893,7926,9628,10297,13557,13461,15384,16807,18651,20812,22230,24560,30750,33351,31455,34052,35930,38234,40946,43960,47124,49552,51877,56011,69061,61308,75529,68858,72575,77568,79729,91433,85653,89865,93975,98970,103475,106570,110963,115303,117077,125005,129028,154776,160622,165806,172244,151693,181862,163431,197914,197705,186334,185773,221792,197770,200326,242844,249725,223430,262537,307369,314080,239008,292512,263460,329095,325013,278026,293457,341508,348969,339967,340169,376169,390925,403473,369119,400198,418140,425837,436099,476378,405451,464644,474286,546057,506760,455916,496161,524556,
245,643,1062,1873,2181,3204,3719,5738,5899,6939,7964,9036,10743,13716,13614,15379,16823,19076,20299,22696,24890,30142,34667,30816,33050,36136,39137,41213,43195,46560,50027,51837,55256,67785,61616,75081,67914,71630,87627,79341,104383,86879,89830,91938,100053,102657,105915,111557,115040,120248,124403,131143,156326,162110,167091,172570,158185,157961,166481,196049,202559,208372,188256,221556,198058,200355,207040,248508,278460,265721,270844,315441,239853,276336,291933,318827,353105,347920,646728,355351,345397,322118,312165,373392,409543,399728,442915,448114,460632,458615,462088,446131,400920,466913,520883,483240,515614,531037,482574,600534,
178,730,1074,1689,2205,3000,3747,6091,5550,7041,8183,9128,10843,13691,13313,15410,16812,18914,20698,22437,24436,28696,31143,31302,33399,35484,38879,40762,44661,46722,49880,52633,56096,66850,61461,75546,71048,77074,87148,79066,133261,86997,90486,93387,98963,104649,106848,111735,117178,118395,124650,129026,156683,160330,167116,172535,178605,157719,190656,196095,202609,208536,183691,222321,229566,202990,205286,250618,291936,265247,271308,344036,243471,320937,391460,340052,280552,288197,414956,294931,309223,306484,370380,369721,403790,402226,400882,410035,418361,425238,545781,481241,436517,464778,474483,529650,504370,556273,582782,556906,
197,658,1061,20122,2231,2888,3783,5804,5728,6663,7928,9450,11188,13831,13403,15131,17163,18583,20901,22374,24627,27336,34258,30961,33535,35916,38561,41440,43972,47242,49779,52153,56193,67053,61578,75266,79801,82808,87210,79021,95373,87738,91356,92670,100495,104623,104904,110997,114903,120628,124680,129680,155217,162674,168036,156614,178725,158365,189894,196788,203314,210021,185357,221154,230327,224321,219733,251869,280928,266859,265619,252556,352303,249894,301129,267359,281814,286177,379657,477484,306364,406680,317705,322537,412523,400713,420887,628791,452966,463145,464235,444064,405497,484183,527555,428585,545435,548138,705483,445126,
