Size 10,Size 20,Size 30,Size 40,Size 50,Size 60,Size 70,Size 80,Size 90,Size 100,Size 110,Size 120,Size 130,Size 140,Size 150,Size 160,Size 170,Size 180,Size 190,Size 200,Size 210,Size 220,Size 230,Size 240,Size 250,Size 260,Size 270,Size 280,Size 290,Size 300,Size 310,Size 320,Size 330,Size 340,Size 350,Size 360,Size 370,Size 380,Size 390,Size 400,Size 410,Size 420,Size 430,Size 440,Size 450,Size 460,Size 470,Size 480,Size 490,Size 500,Size 510,Size 520,Size 530,Size 540,Size 550,Size 560,Size 570,Size 580,Size 590,Size 600,Size 610,Size 620,Size 630,Size 640,Size 650,Size 660,Size 670,Size 680,Size 690,Size 700,Size 710,Size 720,Size 730,Size 740,Size 750,Size 760,Size 770,Size 780,Size 790,Size 800,Size 810,Size 820,Size 830,Size 840,Size 850,Size 860,Size 870,Size 880,Size 890,Size 900,Size 910,Size 920,Size 930,Size 940,Size 950,Size 960,Size 970,Size 980,Size 990,Size 1000,
455,946,1690,2145,3468,3400,4295,4627,5355,6067,6680,13052,8735,8793,9671,10175,10574,11638,12097,13001,13781,19291,15180,15967,17900,17478,18514,18776,19401,20410,20631,21464,22720,23286,23642,24902,25216,25925,27216,27771,28764,29495,30046,30991,31241,32409,33308,33602,36296,35489,35823,37067,38198,38605,39653,39617,40510,41655,42256,43688,44839,46758,64317,47928,50596,51838,68102,53072,52692,52670,54043,71188,55390,75231,57679,61801,62523,62022,62568,63877,62649,65754,64848,64579,68534,70118,69377,67371,71086,76577,68070,74983,81892,74025,75689,76900,77221,75942,79719,76604,
456,951,1744,2058,3608,3434,4508,4723,5417,6039,6722,12945,8577,8888,9413,10174,10908,11514,12318,13064,13524,13952,15074,15843,17672,17326,18365,19082,19774,20269,21202,21309,22354,23315,23598,24693,25678,25976,27025,27918,29194,29560,30057,30462,30870,32329,33011,34028,34311,35250,35963,36915,38033,38708,39787,40258,40888,40978,42006,42790,45197,46982,60552,67681,51071,95169,131208,56952,52484,53324,53955,55240,55573,56749,57350,96370,60307,61014,77177,68897,62494,65992,65096,65137,83588,71349,69248,67753,70166,71223,145564,76079,79286,73329,76381,76156,77988,73069,80043,77540,
455,929,1622,2065,3709,3415,4302,4620,5204,6028,6832,12753,8998,8766,9364,10030,10709,11596,12126,12908,13839,19232,15298,15962,18083,17400,18887,19143,19473,20216,21355,21784,22681,23186,24234,24716,25430,26183,26434,27972,28517,29517,29805,30752,30949,32403,33406,34256,34274,37148,35889,36895,37693,39037,39922,40459,41035,41299,42028,42861,44914,46718,65694,49424,66089,51488,49510,68885,52329,55938,53839,55085,55701,58084,56667,59029,67216,62186,98402,71159,62979,66060,65326,64709,65923,70203,68593,67727,70067,70507,103841,74458,79659,73813,76153,76566,77065,73343,82041,77084,
453,947,1721,2144,3570,3327,4383,4831,5249,6082,6607,12561,8543,8732,9637,10030,10792,11457,11910,13009,13807,14270,15346,16020,34594,17240,18819,18709,19309,20103,21285,21444,22743,23433,23572,26279,25409,26066,27159,28133,28904,29202,30284,30638,31292,32485,33679,33970,34712,34646,36092,36936,40169,39369,39170,40373,41058,85370,41705,43448,45522,47218,48869,48962,70552,52076,50126,51600,52915,88588,81042,54928,56052,59324,57219,57610,60029,62080,60743,90622,63843,65644,64344,65223,154785,72241,69395,68251,70156,79567,70363,74667,75456,72625,75504,76461,77110,73091,79406,77795,
429,963,1648,2168,4238,3355,4211,4609,7485,6039,6671,9663,8546,8886,9560,9850,10802,11585,12075,13122,13729,15441,15316,15891,17909,17680,18261,18794,19577,20632,20741,21420,24173,23244,23625,24709,25091,26216,26957,28323,28994,35091,30021,30373,31095,32952,33319,33891,34887,35280,36218,36998,37736,39039,39564,40522,40983,41236,41691,43417,44888,46299,48910,49186,87080,94905,50107,51813,52317,76446,123245,55023,55886,57821,57461,58206,104497,64498,60884,96612,62755,65980,65765,109928,65547,87726,68672,67552,74002,83112,70387,76049,89911,73250,75595,77283,78480,72372,79840,109875,
489,931,1616,2163,4925,3386,4328,4524,23210,5947,6578,10059,8789,8561,9464,10262,10666,11732,11949,12991,13846,17607,15136,15680,17106,17337,18265,18716,19494,20661,20862,21459,22286,23032,24101,25004,25099,26017,26955,27555,29137,34734,30140,30906,31451,32148,33132,33700,34751,35456,36349,37013,38351,38952,39884,40165,40792,41410,42147,42668,44923,46516,48824,49926,73638,74737,51825,51588,52472,91787,70489,55005,55532,60328,57300,59020,60347,62061,61694,62907,62828,66141,65430,66254,65413,66706,68883,67326,71401,74381,70813,74709,100742,72975,76190,76595,77670,72643,79237,95388,
475,967,1643,2115,3925,3444,4301,4602,5803,6169,6780,33743,12131,8644,9522,9898,10915,11507,11971,13077,13802,14440,15113,15970,17247,17226,18581,19085,19691,20413,21167,21896,22279,23105,23728,24548,25598,26591,27400,28079,28936,34897,29954,31208,31358,32625,33596,34197,34944,35305,35662,36064,38067,38653,39704,40308,40903,41412,41760,43100,46667,46995,49256,53293,69027,48776,49963,64904,52609,67995,67878,54286,54561,57473,56940,79178,60372,61419,61042,63007,63161,65626,64953,66121,65694,66267,68607,69227,70441,76397,69386,76526,119928,75796,78014,76819,77615,73237,78939,77541,
429,879,1667,2121,3858,3271,4340,4633,5743,6229,6694,13261,8483,8907,9560,10021,10599,11568,12062,12864,13741,19098,14662,15622,17041,17285,18477,18810,19723,20735,21174,21423,22692,23056,23374,24810,27741,26093,26745,28041,28544,28951,30097,30438,31069,32316,33308,34068,34343,35540,35930,36662,37645,38752,39999,40069,69638,41292,41780,42452,44316,75284,49924,64841,53896,48889,49192,50365,90800,121947,55247,55786,81735,58653,57176,85029,60808,61151,61019,63862,62688,96731,65166,66055,66465,66726,68777,67445,70872,85292,69973,75787,72386,114478,75789,76517,77589,73558,82986,78424,
415,906,1625,2090,4126,3362,4277,4591,5709,6186,6888,11279,8523,9000,9528,10026,10711,11468,12183,12577,13985,14317,15055,15605,18210,17166,18299,18966,19131,20360,22759,21198,22231,23175,23461,24808,25939,26507,26785,28118,28599,29106,30223,30416,31590,32716,33314,33966,34859,35742,36088,37201,37760,38882,39535,40054,57062,41246,41712,43353,45459,68787,48513,48005,50654,48581,49482,50385,52262,53571,55199,55312,71793,57149,57656,100720,60698,61360,60664,63715,62452,70035,65027,64972,66332,67105,69019,67166,71323,76174,70289,78830,71487,73608,75449,76454,78035,90048,79082,77670,
455,948,1732,2129,4039,3320,4330,4585,5920,9329,6796,9820,8896,8722,9607,10089,10690,11590,12370,12833,13821,19153,14966,15925,18512,17382,18467,18742,19741,20802,21216,21250,22147,23217,23606,24683,25619,26419,26872,28080,28565,29017,30520,30752,31692,32303,33865,34204,35197,35099,35753,36825,38511,39333,40245,39446,40481,42913,42504,42889,44107,69279,60783,60219,92583,49364,49065,49979,52624,52986,54826,55036,55590,56060,58062,100532,60253,61950,60859,63065,63172,65892,87482,67678,65723,66773,70847,68210,82064,78882,70357,75596,72906,73529,76025,76401,77413,74288,79535,78649,
459,948,1690,2177,3534,3337,4313,4622,5670,27940,6734,9648,8592,8781,9480,10016,10713,11614,12094,12838,14071,14657,15255,15994,17079,17225,18255,18828,19494,20480,21684,21542,22274,23435,23621,25132,25359,26233,26982,28205,28908,29127,30161,30366,31628,32715,33558,34294,34647,35609,35661,37003,37317,39108,39943,39751,40552,41376,41899,42408,44945,69430,46657,62184,70651,48922,49328,50147,52434,52564,55550,55374,55657,56954,56622,62028,61347,62716,61492,63371,63559,65988,80780,65423,65157,65971,69088,67585,82055,75876,69588,76774,72046,73769,76125,79682,77771,123880,78121,77674,
437,881,1609,2038,3423,3249,4403,4572,5791,6360,6616,9755,8893,29835,9421,9988,10810,11477,12087,12918,13771,16665,15087,15648,18741,17470,18369,19267,19740,20568,20620,21543,22584,23478,23594,24990,25696,26082,26636,28201,28937,29519,29843,30906,31246,32577,33226,34187,34543,35615,35442,37144,37467,39033,39715,40256,40513,41475,41764,43331,44997,81025,46551,49545,49661,49546,49577,50941,52081,53298,55140,55558,55866,56589,57119,62915,61721,61186,61257,63000,77519,66228,64845,65502,65586,67085,68809,67885,74153,71367,69879,77709,115543,73250,75846,76828,77813,74182,79326,77272,
467,935,1685,2064,3517,3176,4410,4550,5716,6494,6787,25050,8626,9507,9310,9891,10615,11425,12169,12831,14168,16904,15121,16046,18822,17283,18222,19094,19315,20417,20734,21276,22451,23212,23758,24936,25349,26006,26784,28061,29315,29359,29982,30824,31301,31786,35621,33915,34401,35704,36249,37128,37983,38244,40087,40254,40972,41203,42687,43359,64509,76218,85955,49736,49475,48984,48851,50182,52088,53285,56413,57692,55369,56515,59829,64689,60167,60997,60908,63786,64798,65992,64751,65002,66021,66005,68433,68138,75191,81409,69553,75621,87187,73699,76084,77852,77572,74914,79664,77753,
411,964,1627,2162,3490,3506,4380,4543,5642,6543,6710,10798,8597,9490,9571,10000,10944,11371,12121,12961,13614,14442,15139,16068,17993,17453,18085,18883,19049,20396,21086,21245,22310,23201,23733,24887,25766,26633,26828,27978,28558,29170,30075,30649,32725,32261,33378,34021,35082,35175,35392,37772,38083,39052,40247,40387,42383,41225,42144,43197,61658,61561,49043,49429,62039,91715,49015,50633,52386,53405,55330,56591,55388,56968,97426,62995,64931,62236,60582,63007,66296,66163,65288,79848,65771,66189,68334,67982,74518,72292,90181,77857,70412,73195,76639,79233,78029,74661,78678,77736,
403,948,1616,2061,3378,3404,4581,4475,5612,6345,6665,12755,8601,9391,9306,10098,10677,11435,34605,13004,13751,19263,15012,15829,16518,17378,18356,18813,19683,20550,21204,21500,22340,23415,23994,24859,25991,28183,26981,27741,30757,29580,29951,30788,31265,32116,33488,34225,34777,35152,35673,37552,38085,40883,39453,40019,41094,41516,44022,42836,72052,94584,48763,92661,47724,49249,49723,50470,52008,52471,55948,80936,55455,56437,57911,120492,60649,61812,61191,62294,63878,65441,87374,67218,65874,111539,69158,67508,78083,70803,85785,76905,70833,73721,75694,78544,77551,75701,79814,78499,
435,980,1698,1991,3404,3401,4333,4705,5182,6556,6686,29597,8733,9474,9353,9974,10753,11463,13168,12972,13854,14639,15446,15865,17506,17407,18220,18527,19303,20391,20759,21467,22629,22857,23627,24424,25546,26185,26936,28234,28775,29685,29857,31057,31547,33329,32964,33998,34477,35256,35523,37430,38323,38659,39819,67834,40195,41477,42564,42976,69995,102246,48677,71633,48044,49111,49366,50041,52170,52899,55423,73111,56172,118302,57715,119935,62295,60915,60762,95037,66998,65388,108265,67164,65839,66176,69114,67970,94819,70616,83564,75853,70444,73536,76098,76886,76941,74153,78991,77204,
465,974,1679,2140,3567,3309,4194,4591,5192,20173,6653,11106,9061,25187,9499,10169,11048,11553,13185,12946,13634,19145,15299,17803,17838,17413,18462,18868,19408,20433,20836,21324,22437,23200,23554,24692,25979,25797,26986,28241,29148,29590,29656,30553,31410,32765,33057,33934,34873,35060,35445,37248,37914,39102,39474,56286,40325,41624,42111,66276,67642,68930,52070,46557,47735,48768,75227,49929,52276,53377,55901,55288,55153,96900,57592,86772,63312,61733,60863,62762,64165,65695,87497,103853,66214,66309,68715,67393,93047,71148,72705,75716,70453,73663,76276,77941,77805,74637,78259,80655,
427,950,1582,2103,3587,3354,4268,4793,5288,6117,6755,11610,8638,8674,9523,10124,11167,11589,25108,13093,13694,14548,15391,15702,17247,17238,18494,18714,19823,21878,20855,23160,22903,23170,25682,25187,25441,25917,26590,27643,29030,29999,29834,31014,31111,32359,33049,33922,34896,35050,35492,37665,38029,39092,39043,39869,40924,41375,41963,47324,70098,49173,63999,46787,48265,49043,64359,50393,51685,55893,55541,55490,55014,76212,57756,60975,71019,61894,62939,63814,64222,65623,65735,70467,69097,66130,68518,67639,71620,71462,72153,75563,70186,72890,75597,77566,79185,75322,79327,77922,
413,910,1621,2173,3581,3467,4395,4716,5137,6112,6617,10536,8748,8756,9642,10163,10680,11386,12137,13198,13850,14763,16797,16154,16917,17194,18506,18729,19415,20628,21246,21807,22532,23312,23633,24607,25310,26602,27004,27789,28867,29328,30049,30387,31567,32140,33191,34258,34922,34789,35721,37179,38126,38702,39325,40527,40965,40983,42202,46603,69035,47726,46108,47523,47946,49149,49902,50384,51939,95951,56032,54826,55290,59648,56697,59113,65313,61759,60820,67986,64058,65699,74503,67315,106446,66205,69149,68082,70216,105381,71735,75414,69886,72791,75808,77844,77398,75154,79209,77450,
453,934,1684,2118,3631,3381,4289,4513,5168,6059,6656,11274,8720,8944,9303,9934,10552,11535,11970,12816,13844,18200,14849,16418,16788,17648,18377,18783,19442,20135,20873,21686,22622,23487,23320,24628,25770,26092,26840,27839,29199,29343,30197,30743,31444,33989,33480,33635,34622,35129,36029,38945,38493,38608,38977,40443,41241,41022,42019,46982,75777,107179,46698,46446,47827,49079,49751,50017,51776,53142,65324,54899,56103,59894,56770,59375,59364,61050,61502,63050,64657,66080,67637,67436,65580,65483,68483,67781,69855,71695,72020,75306,69527,76866,77673,77513,78052,117742,80933,78190,
466,924,1618,2148,3474,3274,4391,4565,5252,6095,6824,26001,8742,8814,9576,10161,10887,11343,11895,12941,13564,14480,43414,15856,17023,17311,18395,18705,19747,20461,21040,21746,22550,23225,23783,25082,25759,26288,26971,27996,28988,28948,30653,30291,31361,32602,32919,33889,35369,35283,35672,36917,38212,38449,38953,40089,40361,40788,63008,50138,69047,45551,46934,46966,47317,48866,48890,72524,52211,53285,56036,55125,55376,59532,57440,57709,59693,63314,61484,63410,64623,65538,73406,67551,65826,66974,69372,69491,69375,71001,72105,75672,70042,91056,75796,76838,77961,88914,79075,77069,
411,950,1717,2121,4510,3370,4406,4545,5329,6063,6706,7442,8688,8904,9400,10151,10925,11433,11992,12989,13658,19272,15978,16118,16308,17831,18302,18994,19274,19993,20932,21622,22454,23473,24076,24710,25448,26766,27021,28259,28777,29143,30295,30338,31224,32402,33378,33858,34700,35456,35469,36810,37897,38278,39999,40404,40467,41604,62941,46195,53737,45902,46219,46645,47809,49271,49990,65189,96794,52378,57939,54889,55701,62136,57171,57236,60700,76112,60938,63737,64869,65388,97038,68335,65348,66295,69445,67447,70437,70598,72354,80211,70001,73396,75593,76263,77048,76404,79375,77557,
482,903,1769,2057,4362,3451,4379,4771,5339,6091,6811,8383,18992,8817,9531,10068,11006,11743,12216,12863,13774,14453,29112,16051,16505,17442,20081,18641,19548,20106,20922,21897,22447,23728,23698,24947,25530,26255,29214,28197,28830,29299,30285,31103,31037,32382,33235,33696,35041,35548,37538,37763,37633,39388,41518,42197,40806,41917,66762,46821,55598,45395,46429,47017,48048,48285,49015,50178,73631,52718,55809,55323,55349,58407,57029,57156,59144,60508,61259,63541,64565,66412,92334,68224,65521,65886,68904,67492,69749,70845,72692,75347,70140,72687,76017,77234,77954,119026,78843,78338,
437,933,1680,2080,4256,3446,4382,4529,5195,6023,6659,7818,8481,8718,9631,10024,10968,11582,12083,12752,13782,18946,14961,16156,16653,17257,18692,18748,19241,19840,20870,21734,22508,23294,23698,25146,25608,26014,26956,28117,29126,29535,30142,30492,31260,32524,33623,35462,35202,35248,35743,36707,37534,38724,39942,40241,40652,41409,77799,46753,49604,45481,46788,46971,48466,48233,49552,50321,90946,53367,55983,81634,55406,57871,56977,57234,60468,60045,60794,64059,63642,67596,67556,68209,66108,66013,68885,67551,70644,70887,72809,74703,96843,73235,76325,80956,76842,76153,78855,77763,
461,875,1627,2003,4471,3421,4254,4636,5261,6136,6706,7960,8620,8844,9431,10082,11130,11772,11884,13046,13658,14556,14946,15959,16451,17101,18324,18756,19574,20152,20942,21319,22323,23766,24082,25465,26019,25933,27321,28090,28807,31378,30069,30921,31198,32332,33580,33452,34714,35162,35968,37092,37359,39034,39253,40167,40775,41495,67130,46726,61413,46117,46130,71463,48301,49845,49428,71165,53985,53590,55530,103272,82181,61353,57817,57358,59205,59893,60806,63990,64287,64668,72221,70392,66211,65979,72470,67843,69696,70661,72349,75322,112556,73146,75510,77099,77716,76577,78940,78166,
447,943,1648,2071,4782,3408,4353,4650,5345,5921,6856,7841,8735,8771,9493,9964,10774,11561,11923,13048,13740,15162,15101,15929,16668,17311,18329,19008,19595,20132,20877,21462,22647,23587,23793,24849,25687,25946,26990,27805,29205,29153,30453,31237,30967,32786,33503,33865,35210,35295,35465,36852,38534,38935,39338,40097,40721,61685,66290,46495,45427,46205,46831,62441,48202,48729,50087,91522,68956,52858,68322,73971,71604,63633,57947,73540,61045,60116,60684,62937,64734,65183,69235,72940,66287,66354,70745,66953,101046,73107,72924,75993,72482,72944,76011,76813,77550,76638,78064,77777,
470,900,1544,2066,4819,3492,4308,4732,5336,6135,6777,7950,8607,8655,9441,10111,11212,11877,12195,12706,13682,53325,14903,15965,16595,19037,18102,19187,19197,20300,20739,21471,22305,23273,23901,24804,25600,26497,27090,28050,28557,29072,30313,31424,30799,32239,33441,33672,34351,35357,35470,37026,38549,39087,39647,40458,40343,56939,69367,58199,44556,49810,46633,46791,70873,48145,49336,70600,53771,53131,54855,57730,55281,60599,56775,56444,60286,60707,61018,63237,64300,65461,64969,69412,65458,66211,70563,66955,70412,70114,261838,88896,72073,72946,76598,76559,77425,77761,79848,77111,
501,1019,1621,2092,4991,3322,4345,4584,5291,6027,6667,7880,8544,8826,9559,10124,10808,11713,53220,13081,13658,15502,15316,15795,68543,17518,18092,18873,19157,20806,20700,21448,22381,23469,23958,24917,25118,26059,27184,28461,28750,29747,30001,30526,31437,32398,33535,34015,34688,35029,35449,36933,38263,39009,39585,40470,40820,68123,60374,66983,45097,45948,46757,46651,62146,49340,49875,69817,53414,52754,53696,62622,55517,122386,57856,56383,60063,60286,60840,75411,64567,65825,65007,66464,65652,67240,68407,80916,69542,71010,71032,100754,71939,73743,76526,76902,76964,76630,78571,77068,
447,963,1669,2109,4417,3471,4398,4616,5511,6175,6788,7914,8639,8968,9630,9847,11159,11838,11954,14544,13852,15409,15171,15795,19003,17064,18344,19212,19505,20445,21126,21466,22384,23600,23787,24831,25490,26513,27225,28078,28467,29297,30433,30528,30929,32578,33110,33858,34724,35523,35772,37717,38189,38534,39340,40221,40948,66105,59940,46705,45548,45706,46499,61449,48027,49279,72307,66397,52862,53822,53466,63519,55563,88906,57175,103961,60692,59708,60711,61597,77001,66368,64327,66668,65830,109844,70415,68627,70722,70301,70479,75541,71479,73730,77111,80335,77998,76398,79296,77213,
443,918,1664,2138,4953,3459,4378,4694,5321,6020,6584,7737,10821,8736,9531,10159,11100,11619,12017,32179,13762,15468,15147,15874,18171,17127,18701,19056,19704,20374,21261,21880,22471,23338,23984,24956,25729,25894,27673,27607,28943,29736,30496,30430,31381,32899,33484,33664,36576,35700,35728,37181,39528,39598,39428,39833,40538,64334,71438,46827,44662,48822,46360,61837,47907,49252,91364,49931,52189,52984,78812,119845,55865,56342,84093,55858,60388,59762,60918,61881,63129,67101,64662,66875,66169,66733,69496,69143,70402,70768,70665,79073,72198,72862,78149,82800,77576,76162,79338,120002,
479,927,1667,2186,4886,3378,4326,4698,5291,6192,6710,8034,11863,8628,9650,10130,11222,11878,12479,14054,13861,15502,15096,16434,33623,17675,18087,18991,19067,20066,20964,21376,22155,23915,23555,24973,25568,26254,27338,30207,28905,29755,31768,30604,31393,32448,33005,34013,34436,36410,36294,36439,38301,38659,39237,40762,40715,74220,60467,46416,45412,66936,46261,46608,48286,49117,66008,50851,52287,52817,105165,73926,55129,56684,73425,55595,60670,59470,61292,62343,65585,66643,64530,66594,65740,66695,69106,69552,73366,71032,69918,79983,72423,73402,77617,83873,79679,76811,78714,76928,
436,951,1551,2078,4747,3355,4239,4698,5230,5961,6680,7935,11691,8833,9620,9905,11037,11676,12440,14212,13513,33482,15214,15887,29637,17453,18011,18542,19719,20354,21050,21331,22370,23116,24264,24708,25319,26174,26829,28127,28807,29512,30661,32609,31389,32270,33096,33558,34826,34876,35568,37086,38247,38720,39730,40270,60726,65475,45492,46721,44919,59711,45793,46693,48095,48455,69990,49667,52242,52894,74349,55065,54999,72895,57250,56572,59935,59578,60902,61473,62524,65407,63592,73889,66020,65747,68748,69762,69831,71330,70505,80806,71909,74162,76394,80293,77589,76123,78456,77816,
471,994,1573,2035,4679,3438,4431,4378,5247,5938,6637,8069,8612,8737,9575,10106,11164,11679,12577,13922,13767,14322,15078,15768,17155,17598,18584,18683,19427,20416,20864,21504,22666,22992,24076,24557,25506,25946,26906,28296,28573,29698,30061,31014,31144,32520,33052,34339,34839,35487,35597,37179,38385,38962,39597,62064,56099,95649,57774,57567,44845,45461,46017,46888,48131,74205,63059,50579,52316,52910,60296,56436,56002,54892,56398,56542,60417,60448,61604,61328,62751,65208,99795,67090,253302,66174,68716,69067,69730,71277,92372,79393,71728,115858,78441,83720,78019,76177,240419,77530,
438,951,1643,2004,4786,3381,4213,4567,5385,6016,6728,8003,8750,8785,9696,10079,11138,11943,12275,26943,13803,17550,15211,15917,17505,17415,18361,19111,19442,20570,20742,21708,22570,25104,24092,24247,25596,26340,27157,28146,29148,29853,30276,30724,30931,32627,33478,34023,35178,35608,35617,37247,38169,38755,40246,63518,68591,86918,42289,43831,44757,45846,46472,46409,48171,65874,84099,50571,52716,53252,57522,58041,55535,96379,57009,55825,63378,60283,63676,106421,63434,64911,64717,68014,65534,66501,69114,69177,70259,70809,72189,93403,72064,73107,76733,84024,77622,76857,79234,77590,
437,944,1619,2112,4995,3424,4272,4604,5191,5983,6636,8165,10493,8808,9581,10138,10711,11658,11933,13069,13579,16107,15121,15993,16667,17300,18419,18861,19434,20298,20991,21814,22160,23476,23972,24538,25621,26526,26671,28236,28813,29632,30895,30656,31170,32701,33348,34088,34555,35516,35690,37036,38025,38827,39873,70023,65224,76350,42664,44287,44909,58511,46129,46974,48019,85998,49947,49990,52680,53196,73813,56867,55578,55081,57390,56869,60212,59929,60404,61945,63170,65473,64332,66516,65531,66737,69380,70916,69699,70519,72545,73654,73144,73182,76014,82985,77816,253632,79162,77102,
453,969,1666,2147,4955,3366,4234,4596,5321,6053,6454,8069,12841,8720,9541,9967,10989,11641,12249,13198,13875,14323,14956,16078,17420,17065,18131,19026,19207,20245,20844,21542,22124,22767,23931,24906,25447,26272,26497,28608,28976,29502,30193,30782,31391,32229,33516,33700,34696,35065,35737,37171,37314,38336,39903,65835,76576,44858,42511,44258,44975,44558,46164,46496,47716,49140,49578,49388,53046,55416,107526,56944,55366,55162,57147,56400,59919,59836,60321,61725,63340,65218,114854,67555,66019,66592,69396,68955,70369,71040,72999,72853,71835,73159,76133,96769,77201,76319,78597,78025,
446,954,1674,2161,5009,3384,4315,4567,5336,6039,6681,7883,8848,8675,9291,9948,10847,11564,12195,12745,13741,19076,15091,15936,17119,17288,18594,18856,19653,20441,21281,21514,22082,22904,24357,24936,25341,26015,26622,27835,28568,29357,30611,30722,31522,32425,33393,34213,35125,35176,35944,37126,38673,39061,39785,64297,66336,44281,41921,44647,45425,44359,46365,46874,47656,49056,49707,71719,52679,98806,54237,57177,55491,55658,57127,56225,60436,62110,60946,61874,63231,66070,64347,66833,65549,66417,68852,68919,69721,70643,71429,72809,72354,73193,76547,76436,76762,76523,79426,77765,
432,902,1725,2123,4892,3443,4465,4628,5125,6013,6813,8212,8781,8693,9555,10004,10962,11564,12051,13118,13651,14465,15262,16149,17344,17271,18489,18858,19455,20532,21210,21711,22425,23030,24029,24993,25240,25920,26709,28015,29064,29819,30128,30550,31226,32352,33182,34186,34694,35167,35971,37050,38060,39254,39690,64392,63928,62345,42266,43898,45308,43973,69996,46910,70704,48712,49225,65430,53177,53580,90925,55494,55369,55156,57093,56806,59413,59829,60341,62324,62405,65756,63913,67005,65800,65427,77630,69679,69839,71070,75378,73378,88741,73170,76574,76118,77776,77035,78975,77393,
456,909,1757,2168,4834,3362,4357,4581,5243,5985,6726,7767,8659,8787,9554,10161,11044,11603,12093,12950,13729,18699,14948,16006,16998,17443,18026,18793,19088,20538,20734,21569,22439,22930,23797,24671,25404,26197,27128,27348,28577,29730,30603,30895,31307,33072,33343,33959,34463,35243,35996,37421,37906,39101,39414,63949,63356,41505,42972,43544,45096,44327,60938,46674,94549,48435,49606,50558,53590,65803,103267,55087,55541,55315,56867,56763,59773,59737,60621,62286,63560,68177,64137,67753,66084,66099,82369,69446,69991,70241,88454,107545,74810,73205,75650,105503,76988,76876,81689,77348,
431,942,1628,2045,4894,3337,4329,4754,5334,6148,6564,8114,8547,8615,9741,10124,10691,11487,12186,12973,13789,14373,15039,15614,16945,17694,18111,20512,19448,20136,21128,21509,22530,22812,24433,24550,25437,26304,27300,28167,28552,29932,30665,30329,31819,32393,33048,33880,35590,35138,35916,37153,37865,40514,61045,62115,54210,40908,43097,43957,44762,44700,46863,46262,73793,49064,49499,50463,53670,51599,56338,55270,55504,55691,57453,56854,59773,59254,60717,61906,62993,65638,64595,65592,65568,66989,73001,69537,70426,72746,70487,74248,74044,73432,75919,75983,77529,77229,79069,77623,
5322,943,1637,2129,4796,3267,4230,4768,5248,6142,6754,8021,8765,8723,9392,9964,10811,11472,12133,13198,13898,14315,15096,15926,16679,17665,18108,18603,19467,20383,20898,21463,22383,23634,24243,24773,25615,26013,26929,28109,28996,29113,30434,30420,31322,32146,33131,33886,35150,34775,35710,36963,37948,38723,42576,60133,76948,42370,42477,43696,44532,45132,45920,47177,48077,48354,49267,50589,54614,51398,56523,54320,85250,54743,56973,56170,60049,60303,60270,61954,62498,65632,65086,66440,65890,66546,75497,69345,70275,70766,70256,72965,74237,72864,76296,76014,77771,76375,93656,77660,
466,928,1670,2117,4817,3366,4242,4607,5381,5983,6947,7959,27201,8710,9379,10067,10784,11658,12250,13062,13835,19236,15466,15954,16585,17323,18171,18436,19537,20696,20652,21658,22289,23161,24066,24750,25253,25797,27164,28362,28844,29381,30349,30758,31208,32223,33780,33887,34928,35166,35961,37179,37815,39174,44543,74623,58270,41467,42193,82786,44150,44227,46308,46842,47831,48359,50012,50208,60439,51736,55976,54787,71756,55157,57712,56409,60158,59901,60708,61644,63151,65225,64955,66259,65659,66590,71862,69204,70720,70382,69541,73845,74553,73208,76848,77286,77726,76521,77056,105211,
496,995,1678,2097,4975,3270,4261,4618,5302,6023,6995,7775,8331,8872,9692,10185,10827,11695,12033,13124,32634,14016,15021,15825,17656,17508,18420,19192,19336,20353,20873,21451,22354,23029,24155,27642,25245,25789,27259,27952,28938,29488,29965,30586,31261,31930,35895,33460,34656,35276,36267,37008,37860,38592,43079,54559,58738,41988,42391,59030,44988,44965,46200,46768,48099,49071,49370,50126,52769,51406,54241,55238,55557,55389,56810,56626,60336,60485,61373,62015,63429,65206,65050,66396,65747,248743,73429,67998,71017,71277,70119,73592,73275,74071,76357,76751,77204,77089,119753,93383,
448,957,1615,2042,4989,3401,4400,4580,5235,6127,6724,7973,8261,8831,9497,10112,10798,11422,12251,13020,15172,19299,15607,15825,17076,17620,18292,18942,19392,20356,21349,21367,22339,23619,23766,24660,25630,26187,27334,27574,28689,29719,29977,30716,31100,32306,52236,33861,34789,35381,35889,36623,37810,39068,42297,107395,56673,66176,41915,42640,48860,44524,46099,72393,48162,48722,49654,50243,53421,51529,54070,85690,56052,54917,56543,56680,60574,60079,60940,61639,63266,65810,64066,67055,66189,66335,76654,69234,70146,70137,92244,72848,74698,73719,76467,76370,80061,76254,76413,77857,
455,998,1626,2044,5176,3506,4371,4511,5336,6209,6695,7936,7966,8649,9366,10126,10751,11743,12269,12993,14947,14393,15392,15769,16596,17724,18246,18793,19149,20257,21052,21301,22335,23744,23696,24926,25627,26201,27345,27659,29118,29403,29935,30896,33004,32645,48899,34630,34786,35324,35935,36616,37774,58852,43164,39845,41071,57143,42405,42766,45320,44435,72327,93131,48327,49849,49649,50326,52375,51678,54329,62134,67937,86827,57311,58838,60505,60508,61499,61512,62529,64914,64085,66642,109979,66420,111863,69559,71625,70864,88271,73833,73513,72987,80102,76502,78022,76877,77110,78440,
